token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
112-1	BOI101	112	riuscivano	riuscivano	linguistic	none	_	_	_	_	_	_	_
112-2	BOI101	112	a	a	linguistic	none	_	_	_	_	_	_	_
112-3	BOI101	112	portarmi,	portarmi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
112-4	BOI101	112	e	e	linguistic	none	_	_	_	_	_	_	_
112-5	BOI101	112	soprattutto	soprattutto	linguistic	none	_	_	_	_	_	_	_
112-6	BOI101	112	perché	perché	linguistic	none	_	_	_	_	_	_	_
112-7	BOI101	112	anche	anche	linguistic	none	_	_	_	_	_	_	_
112-8	BOI101	112	una	una	linguistic	none	_	_	_	_	_	_	_
112-9	BOI101	112	mia	mia	linguistic	none	_	_	_	_	_	_	_
112-10	BOI101	112	compagna	compagna	linguistic	none	_	_	_	_	_	_	_
112-11	BOI101	112	di	di	linguistic	none	_	_	_	_	_	_	_
112-12	BOI101	112	classe	classe	linguistic	none	_	_	_	_	_	_	_
112-13	BOI101	112	delle	delle	linguistic	none	_	_	_	_	_	_	_
112-14	BOI101	112	elementari	elementari	linguistic	none	_	End=314.012	_	_	_	_	_
113-0	BOI101	113	faceva	faceva	linguistic	none	_	Begin=314.551	_	_	_	_	_
113-1	BOI101	113	[quella]	quella	linguistic	none	_	_	_	_	_	0-6(31)	_
113-2	BOI101	113	stessa	stessa	linguistic	none	_	_	_	_	_	_	_
113-3	BOI101	113	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
113-4	BOI101	113	quindi:	quindi	linguistic	none	_	End=316.596	5x1	_	_	_	_
114-0	BOR036	114	[°mhmh°]	mhmh	linguistic	none	Volume=Low	Begin=315.096|End=315.254	_	_	_	0-4(31)	BC
115-0	BOI101	115	mi	mi	linguistic	none	_	Begin=316.657	_	_	_	_	_
115-1	BOI101	115	mettevo	mettevo	linguistic	none	_	_	_	_	_	_	_
115-2	BOI101	115	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
115-3	BOI101	115	accordo	accordo	linguistic	none	_	_	_	_	_	_	_
115-4	BOI101	115	cioè	cioè	linguistic	none	_	_	_	_	_	_	_
115-5	BOI101	115	i:	i	linguistic	none	_	_	0x1	_	_	_	_
115-6	BOI101	115	miei	miei	linguistic	none	_	_	_	_	_	_	_
115-7	BOI101	115	genitori	genitori	linguistic	none	_	_	_	_	_	_	_
115-8	BOI101	115	con	con	linguistic	none	_	_	_	_	_	_	_
115-9	BOI101	115	loro	loro	linguistic	none	_	_	_	_	_	_	_
115-10	BOI101	115	si	si	linguistic	none	_	_	_	_	_	_	_
115-11	BOI101	115	mettevano	mettevano	linguistic	none	_	_	_	_	_	_	_
115-12	BOI101	115	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
115-13	BOI101	115	accordo	accordo	linguistic	none	_	End=319.957	_	_	_	_	_
116-0	BOI101	116	e	e	linguistic	none	_	Begin=320.041	_	_	_	_	_
116-1	BOI101	116	io	io	linguistic	none	_	_	_	_	_	_	_
116-2	BOI101	116	andavo	andavo	linguistic	none	_	_	_	_	_	_	_
116-3	BOI101	116	in	in	linguistic	none	_	_	_	_	_	_	_
116-4	BOI101	116	macchina	macchina	linguistic	none	_	_	_	_	_	_	_
116-5	BOI101	116	con	con	linguistic	none	_	_	_	_	_	_	_
116-6	BOI101	116	loro	loro	linguistic	none	_	_	_	_	_	_	_
116-7	BOI101	116	tipo:	tipo	linguistic	none	_	_	3x1	_	_	_	_
116-8	BOI101	116	ci	ci	linguistic	none	_	_	_	_	_	_	_
116-9	BOI101	116	alternavamo	alternavamo	linguistic	none	_	_	_	_	_	_	_
116-10	BOI101	116	con	con	linguistic	none	_	_	_	_	_	_	_
116-11	BOI101	116	i	i	linguistic	none	_	_	_	_	_	_	_
116-12	BOI101	116	passaggi.	passaggi	linguistic	none	Intonation=Falling	_	_	_	_	_	_
116-13	BOI101	116	eccetera	eccetera	linguistic	none	_	End=323.764	_	_	_	_	_
117-0	BOI101	117	e:	e	linguistic	none	_	Begin=324.66	0x1	_	_	_	_
117-1	BOI101	117	quindi	quindi	linguistic	none	_	_	_	_	_	_	_
117-2	BOI101	117	ho	ho	linguistic	none	_	_	_	_	_	_	_
117-3	BOI101	117	iniziato	iniziato	linguistic	none	_	_	_	_	_	_	_
117-4	BOI101	117	là	là	linguistic	none	_	_	_	_	_	_	_
117-5	BOI101	117	a	a	linguistic	none	_	_	_	_	_	_	_
117-6	BOI101	117	medicina	medicina	linguistic	none	_	End=326.52	_	_	_	_	_
118-0	BOI101	118	ci	ci	linguistic	none	_	Begin=326.56	_	_	_	_	_
118-1	BOI101	118	sono	sono	linguistic	none	_	_	_	_	_	_	_
118-2	BOI101	118	stato	stato	linguistic	none	_	_	_	_	_	_	_
118-3	BOI101	118	fino:	fino	linguistic	none	_	_	3x1	_	_	_	_
118-4	BOI101	118	ai	ai	linguistic	none	_	_	_	_	_	_	_
118-5	BOI101	118	quindic(i)	quindici	linguistic	none	_	_	_	_	7-8(0)	_	_
118-6	BOI101	118	anni	anni	linguistic	none	_	End=329.46	_	_	_	_	_
119-0	BOI101	119	tipo,	tipo	linguistic	none	Intonation=WeaklyRising	Begin=329.619	_	_	_	_	_
119-1	BOI101	119	quindici	quindici	linguistic	none	_	_	_	_	_	_	_
119-2	BOI101	119	sedici	sedici	linguistic	none	_	_	_	_	_	_	_
119-3	BOI101	119	anni	anni	linguistic	none	_	End=331.164	_	_	_	_	_
120-0	BOI101	120	finché	finché	linguistic	none	_	Begin=332.041	_	_	_	_	_
120-1	BOI101	120	non	non	linguistic	none	_	_	_	_	_	_	_
120-2	BOI101	120	ho:	ho	linguistic	none	_	_	1x1	_	_	_	_
120-3	BOI101	120	>son	son	linguistic	none	_	_	_	Fast=0-3	_	_	_
120-4	BOI101	120	diventato<	diventato	linguistic	none	_	_	_	Fast=0-9	_	_	_
120-5	BOI101	120	più	più	linguistic	none	_	_	_	_	_	_	_
120-6	BOI101	120	automono,	automono	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
120-7	BOI101	120	con	con	linguistic	none	_	_	_	_	_	_	_
120-8	BOI101	120	i	i	linguistic	none	_	_	_	_	_	_	_
120-9	BOI101	120	mezzi	mezzi	linguistic	none	_	_	_	_	_	_	_
120-10	BOI101	120	e	e	linguistic	none	_	_	_	_	_	_	_
120-11	BOI101	120	allora	allora	linguistic	none	_	_	_	_	_	_	_
120-12	BOI101	120	ho	ho	linguistic	none	_	_	_	_	_	_	_
120-13	BOI101	120	cercato	cercato	linguistic	none	_	_	_	_	_	_	_
120-14	BOI101	120	una	una	linguistic	none	_	_	_	_	_	_	_
120-15	BOI101	120	palestra	palestra	linguistic	none	_	End=336.415	_	_	_	_	_
121-0	BOI101	121	e:h	eh	linguistic	none	_	Begin=337.283	0x1	_	_	_	FP
121-1	BOI101	121	sia	sia	linguistic	none	_	_	_	_	_	_	_
121-2	BOI101	121	maschile	maschile	linguistic	none	_	_	_	_	_	_	_
121-3	BOI101	121	che	che	linguistic	none	_	_	_	_	_	_	_
121-4	BOI101	121	femminile	femminile	linguistic	none	_	_	_	_	_	_	_
121-5	BOI101	121	perché	perché	linguistic	none	_	_	_	_	_	_	_
121-6	BOI101	121	la	la	linguistic	none	_	_	_	_	_	_	_
121-7	BOI101	121	palestra	palestra	linguistic	none	_	_	_	_	_	_	_
121-8	BOI101	121	di	di	linguistic	none	_	_	_	_	_	_	_
121-9	BOI101	121	medicina	medicina	linguistic	none	_	_	_	_	_	_	_
121-10	BOI101	121	era	era	linguistic	none	_	_	_	_	_	_	_
121-11	BOI101	121	attrezzata	attrezzata	linguistic	none	_	_	_	_	_	_	_
121-12	BOI101	121	solo	solo	linguistic	none	_	_	_	_	_	_	_
121-13	BOI101	121	per	per	linguistic	none	_	_	_	_	_	_	_
121-14	BOI101	121	la	la	linguistic	none	_	_	_	_	_	_	_
121-15	BOI101	121	fe[mminile]	femminile	linguistic	none	_	End=341.489	_	_	_	2-9(32)	_
122-0	BOR036	122	[mhmh]	mhmh	linguistic	none	_	Begin=341.032|End=341.486	_	_	_	0-4(32)	BC
123-0	BOI101	123	quindi	quindi	linguistic	none	_	Begin=341.557	_	_	_	_	_
123-1	BOI101	123	io	io	linguistic	none	_	_	_	_	_	_	_
123-2	BOI101	123	facevo	facevo	linguistic	none	_	_	_	_	_	_	_
123-3	BOI101	123	gli	gli	linguistic	none	_	_	_	_	_	_	_
123-4	BOI101	123	unici	unici	linguistic	none	_	_	_	_	_	_	_
123-5	BOI101	123	attrezzi	attrezzi	linguistic	none	_	_	_	_	_	_	_
123-6	BOI101	123	che	che	linguistic	none	_	_	_	_	_	_	_
123-7	BOI101	123	erano	erano	linguistic	none	_	_	_	_	_	_	_
123-8	BOI101	123	in	in	linguistic	none	_	_	_	_	_	_	_
123-9	BOI101	123	comune	comune	linguistic	none	_	_	_	_	_	_	_
123-10	BOI101	123	maschile	maschile	linguistic	none	_	_	_	_	_	_	_
123-11	BOI101	123	femminile	femminile	linguistic	none	_	End=344.609	_	_	_	_	_
124-0	BOI101	124	quando::	quando	linguistic	none	_	Begin=345.648	5x2	_	_	_	_
124-1	BOI101	124	ho	ho	linguistic	none	_	_	_	_	_	_	_
124-2	BOI101	124	avuto	avuto	linguistic	none	_	_	_	_	_	_	_
124-3	BOI101	124	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
124-4	BOI101	124	età	età	linguistic	none	_	_	_	_	_	_	_
124-5	BOI101	124	per	per	linguistic	none	_	_	_	_	_	_	_
124-6	BOI101	124	voler	voler	linguistic	none	_	_	_	_	_	_	_
124-7	BOI101	124	prova~	prova~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
124-8	BOI101	124	c(io)è	cioè	linguistic	none	_	_	_	_	0-3(0)	_	_
124-9	BOI101	124	che	che	linguistic	none	_	_	_	_	_	_	_
124-10	BOI101	124	ero	ero	linguistic	none	_	_	_	_	_	_	_
124-11	BOI101	124	più	più	linguistic	none	_	_	_	_	_	_	_
124-12	BOI101	124	autonomo	autonomo	linguistic	none	_	_	_	_	_	_	_
124-13	BOI101	124	negli	negli	linguistic	none	_	_	_	_	_	_	_
124-14	BOI101	124	spostamenti	spostamenti	linguistic	none	_	_	_	_	_	_	_
124-15	BOI101	124	non	non	linguistic	none	_	_	_	_	_	_	_
124-16	BOI101	124	dovevo	dovevo	linguistic	none	_	_	_	_	_	_	_
124-17	BOI101	124	dipendere	dipendere	linguistic	none	_	_	_	_	_	_	_
124-18	BOI101	124	dai	dai	linguistic	none	_	_	_	_	_	_	_
124-19	BOI101	124	miei	miei	linguistic	none	_	End=351.354	_	_	_	_	_
125-0	BOI101	125	ho	ho	linguistic	none	_	Begin=351.915	_	_	_	_	_
125-1	BOI101	125	cercato	cercato	linguistic	none	_	_	_	_	_	_	_
125-2	BOI101	125	(que)sta	questa	linguistic	none	_	_	_	_	0-3(0)	_	_
125-3	BOI101	125	palestra	palestra	linguistic	none	_	_	_	_	_	_	_
125-4	BOI101	125	che	che	linguistic	none	_	_	_	_	_	_	_
125-5	BOI101	125	era	era	linguistic	none	_	_	_	_	_	_	_
125-6	BOI101	125	a	a	linguistic	none	_	_	_	_	_	_	_
125-7	BOI101	125	@nomeluogo,	@nomeluogo,	linguistic	none	_	_	_	_	_	_	_
125-8	BOI101	125	@nomesocietà,	@nomesocietà,	linguistic	none	_	End=355.067	_	_	_	_	_
126-0	BOI101	126	ho	ho	linguistic	none	_	Begin=356.26	_	_	_	_	_
126-1	BOI101	126	iniziato	iniziato	linguistic	none	_	_	_	_	_	_	_
126-2	BOI101	126	lì	lì	linguistic	none	_	_	_	_	_	_	_
126-3	BOI101	126	ho	ho	linguistic	none	_	_	_	_	_	_	_
126-4	BOI101	126	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
126-5	BOI101	126	due	due	linguistic	none	_	_	_	_	_	_	_
126-6	BOI101	126	anni,	anni	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
126-7	BOI101	126	mi	mi	linguistic	none	_	_	_	_	_	_	_
126-8	BOI101	126	son	son	linguistic	none	_	_	_	_	_	_	_
126-9	BOI101	126	trovato	trovato	linguistic	none	_	_	_	_	_	_	_
126-10	BOI101	126	di	di	linguistic	none	_	_	_	_	_	_	_
126-11	BOI101	126	merda	merda	linguistic	none	_	End=359.535	_	_	_	_	_
127-0	BOR036	127	ah	ah	linguistic	none	_	Begin=359.854	_	_	_	_	BC[8]
127-1	BOR036	127	be[ne]	bene	linguistic	none	_	_	_	_	_	2-4(33)	BC[8]
127-2	BOR036	127	((ride))	((ride))	nonverbalbehavior	none	_	End=360.451	_	_	_	_	_
128-0	BOI101	128	[so]no	sono	linguistic	none	_	Begin=360.177	_	_	_	0-2(33)	_
128-1	BOI101	128	ritornato	ritornato	linguistic	none	_	_	_	_	_	_	_
128-2	BOI101	128	a	a	linguistic	none	_	_	_	_	_	_	_
128-3	BOI101	128	[medi]cina	medicina	linguistic	none	_	End=361.931	_	_	_	0-4(34)	_
129-0	BOR036	129	[ottimo]	ottimo	linguistic	none	_	Begin=361.118|End=361.364	_	_	_	0-6(34)	BC
130-0	BOI101	130	che	che	linguistic	none	_	Begin=362.028	_	_	_	_	_
130-1	BOI101	130	nel	nel	linguistic	none	_	_	_	_	_	_	_
130-2	BOI101	130	frattempo	frattempo	linguistic	none	_	_	_	_	_	_	_
130-3	BOI101	130	hanno:	hanno	linguistic	none	_	_	4x1	_	_	_	_
130-4	BOI101	130	aperto	aperto	linguistic	none	_	_	_	_	_	_	_
130-5	BOI101	130	una	una	linguistic	none	_	_	_	_	_	_	_
130-6	BOI101	130	palestra	palestra	linguistic	none	_	_	_	_	_	_	_
130-7	BOI101	130	ancora	ancora	linguistic	none	_	_	_	_	_	_	_
130-8	BOI101	130	più	più	linguistic	none	_	_	_	_	_	_	_
130-9	BOI101	130	grande,	grande	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
130-10	BOI101	130	più	più	linguistic	none	_	_	_	_	_	_	_
130-11	BOI101	130	attrezzata,	attrezzata	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
130-12	BOI101	130	eccetera	eccetera	linguistic	none	_	End=366.896	_	_	_	_	_
131-0	BOI101	131	son	son	linguistic	none	_	Begin=367.312	_	_	_	_	_
131-1	BOI101	131	tornato	tornato	linguistic	none	_	_	_	_	_	_	_
131-2	BOI101	131	là	là	linguistic	none	_	End=368.248	_	_	_	_	_
132-0	BOI101	132	lì	lì	linguistic	none	_	Begin=368.715	_	_	_	_	_
132-1	BOI101	132	mi	mi	linguistic	none	_	_	_	_	_	_	_
132-2	BOI101	132	son	son	linguistic	none	_	_	_	_	_	_	_
132-3	BOI101	132	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
132-4	BOI101	132	trovato,	trovato	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
132-5	BOI101	132	molto	molto	linguistic	none	_	_	_	_	_	_	_
132-6	BOI101	132	bene	bene	linguistic	none	_	End=370.383	_	_	_	_	_
133-0	BOI101	133	eccetera	eccetera	linguistic	none	_	Begin=371.002	_	_	_	_	_
133-1	BOI101	133	finché	finché	linguistic	none	_	_	_	_	_	_	_
133-2	BOI101	133	non	non	linguistic	none	_	_	_	_	_	_	_
133-3	BOI101	133	ho	ho	linguistic	none	_	_	_	_	_	_	_
133-4	BOI101	133	conosciuto	conosciuto	linguistic	none	_	_	_	_	_	_	_
133-5	BOI101	133	lo	lo	linguistic	none	_	_	_	_	_	_	_
133-6	BOI101	133	@nomeluogo:,	@nomeluogo:,	linguistic	none	_	_	_	_	_	_	_
133-7	BOI101	133	tramite	tramite	linguistic	none	_	_	_	_	_	_	_
133-8	BOI101	133	le:	le	linguistic	none	_	_	1x1	_	_	_	_
133-9	BOI101	133	gare	gare	linguistic	none	_	_	_	_	_	_	_
133-10	BOI101	133	studentesche,	studentesche	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
133-11	BOI101	133	delle	delle	linguistic	none	_	_	_	_	_	_	_
133-12	BOI101	133	scuole	scuole	linguistic	none	_	End=376.822	_	_	_	_	_
134-0	BOI101	134	ho:	ho	linguistic	none	_	Begin=377.38	1x1	_	_	_	_
134-1	BOI101	134	conosciuto:	conosciuto	linguistic	none	_	_	9x1	_	_	_	_
134-2	BOI101	134	andrea,	andrea	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
134-3	BOI101	134	e	e	linguistic	none	_	_	_	_	_	_	_
134-4	BOI101	134	la	la	linguistic	none	_	_	_	_	_	_	_
134-5	BOI101	134	giuli[etta],	giulietta	linguistic	none	Intonation=WeaklyRising	_	_	_	_	5-9(35)	_
134-6	BOI101	134	la	la	linguistic	none	_	_	_	_	_	_	_
134-7	BOI101	134	presidente	presidente	linguistic	none	_	End=380.283	_	_	_	_	_
135-0	BOR036	135	[mhmhmh]	mhmhmh	linguistic	none	_	Begin=379.27|End=379.725	_	_	_	0-6(35)	BC
136-0	BOI101	136	e:::	e	linguistic	none	_	Begin=380.806	0x3	_	_	_	_
136-1	BOI101	136	eh	eh	linguistic	none	_	End=381.806	_	_	_	_	FP
137-0	BOI101	137	e	e	linguistic	none	_	Begin=382.328	_	_	_	_	_
137-1	BOI101	137	quindi,	quindi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
137-2	BOI101	137	sono	sono	linguistic	none	_	_	_	_	_	_	_
137-3	BOI101	137	andato	andato	linguistic	none	_	_	_	_	_	_	_
137-4	BOI101	137	a	a	linguistic	none	_	_	_	_	_	_	_
137-5	BOI101	137	provare	provare	linguistic	none	_	_	_	_	_	_	_
137-6	BOI101	137	lì	lì	linguistic	none	_	_	_	_	_	_	_
137-7	BOI101	137	da	da	linguistic	none	_	_	_	_	_	_	_
137-8	BOI101	137	loro,	loro	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
137-9	BOI101	137	e	e	linguistic	none	_	_	_	_	_	_	_
137-10	BOI101	137	poi	poi	linguistic	none	_	_	_	_	_	_	_
137-11	BOI101	137	sono	sono	linguistic	none	_	_	_	_	_	_	_
137-12	BOI101	137	andato	andato	linguistic	none	_	_	_	_	_	_	_
137-13	BOI101	137	[°di	di	linguistic	none	Volume=Low	_	_	_	_	0-2(36)	_
137-14	BOI101	137	là°]	là	linguistic	none	Volume=Low	End=385.393	_	_	_	0-2(36)	_
138-0	BOR036	138	[ed]	ed	linguistic	none	_	Begin=384.97	_	_	_	0-2(36)	_
138-1	BOR036	138	eri	eri	linguistic	none	_	_	_	_	_	_	_
138-2	BOR036	138	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_	_
138-3	BOR036	138	grande?	grande	linguistic	none	Intonation=Rising	End=386.151	_	_	_	_	_
139-0	BOI101	139	sì	sì	linguistic	none	_	Begin=386.148	_	_	_	_	_
139-1	BOI101	139	[avevo::]	avevo	linguistic	none	_	_	4x2	_	_	0-5(37)	_
139-2	BOI101	139	diciannove	diciannove	linguistic	none	_	_	_	_	_	_	_
139-3	BOI101	139	anni	anni	linguistic	none	_	End=387.767	_	_	_	_	_
140-0	BOR036	140	[eri	eri	linguistic	none	_	Begin=386.354	_	_	_	0-3(38)	_
140-1	BOR036	140	già]	già	linguistic	none	_	End=386.57	_	_	_	0-3(38)	_
141-0	BOI101	141	quando	quando	linguistic	none	_	Begin=388.17	_	_	_	_	_
141-1	BOI101	141	ho	ho	linguistic	none	_	_	_	_	_	_	_
141-2	BOI101	141	iniziato	iniziato	linguistic	none	_	_	_	_	_	_	_
141-3	BOI101	141	allo	allo	linguistic	none	_	_	_	_	_	_	_
141-4	BOI101	141	[@nomeluogo]	@nomeluogo	linguistic	none	_	End=389.254	_	_	_	0-10(39)	_
142-0	BOR036	142	[okay]	okay	linguistic	none	_	Begin=388.654|End=389.248	_	_	_	0-4(39)	BC
143-0	BOR036	143	okay	okay	linguistic	none	_	Begin=389.309|End=389.541	_	_	_	_	BC
144-0	BOI101	144	quindi	quindi	linguistic	none	_	Begin=390.444	_	_	_	_	_
144-1	BOI101	144	sì	sì	linguistic	none	_	End=390.883	_	_	_	_	_
145-0	BOI101	145	ormai:,	ormai	linguistic	none	Intonation=WeaklyRising	Begin=391.415	4x1	_	_	_	_
145-1	BOI101	145	per	per	linguistic	none	_	_	_	_	_	_	_
145-2	BOI101	145	fare	fare	linguistic	none	_	_	_	_	_	_	_
145-3	BOI101	145	gli	gli	linguistic	none	_	_	_	_	_	_	_
145-4	BOI101	145	tutti	tutti	linguistic	none	_	_	_	_	_	_	_
145-5	BOI101	145	gli	gli	linguistic	none	_	_	_	_	_	_	_
145-6	BOI101	145	attrezzi	attrezzi	linguistic	none	_	_	_	_	_	_	_
145-7	BOI101	145	della	della	linguistic	none	_	_	_	_	_	_	_
145-8	BOI101	145	maschile	maschile	linguistic	none	_	_	_	_	_	_	_
145-9	BOI101	145	era	era	linguistic	none	_	_	_	_	_	_	_
145-10	BOI101	145	tardi	tardi	linguistic	none	_	End=394.641	_	_	_	_	_
146-0	BOI101	146	e:	e	linguistic	none	_	Begin=395.415	0x1	_	_	_	_
146-1	BOI101	146	quindi	quindi	linguistic	none	_	_	_	_	_	_	_
146-2	BOI101	146	mi	mi	linguistic	none	_	_	_	_	_	_	_
146-3	BOI101	146	sono	sono	linguistic	none	_	_	_	_	_	_	_
146-4	BOI101	146	concentrato	concentrato	linguistic	none	_	_	_	_	_	_	_
146-5	BOI101	146	su	su	linguistic	none	_	_	_	_	_	_	_
146-6	BOI101	146	i	i	linguistic	none	_	_	_	_	_	_	_
146-7	BOI101	146	due	due	linguistic	none	_	_	_	_	_	_	_
146-8	BOI101	146	su	su	linguistic	none	_	_	_	_	_	_	_
146-9	BOI101	146	cui	cui	linguistic	none	_	_	_	_	_	_	_
146-10	BOI101	146	ero	ero	linguistic	none	_	_	_	_	_	_	_
146-11	BOI101	146	più	più	linguistic	none	_	_	_	_	_	_	_
146-12	BOI101	146	forte,	forte	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
146-13	BOI101	146	e:	e	linguistic	none	_	_	0x1	_	_	_	_
146-14	BOI101	146	facevo	facevo	linguistic	none	_	_	_	_	_	_	_
146-15	BOI101	146	le	le	linguistic	none	_	_	_	_	_	_	_
146-16	BOI101	146	gare	gare	linguistic	none	_	_	_	_	_	_	_
146-17	BOI101	146	per	per	linguistic	none	_	_	_	_	_	_	_
146-18	BOI101	146	la	la	linguistic	none	_	_	_	_	_	_	_
146-19	BOI101	146	@nomesocietà	@nomesocietà	linguistic	none	_	End=400.357	_	_	_	_	_
147-0	BOR036	147	che	che	linguistic	none	_	Begin=400.518	_	_	_	_	_
147-1	BOR036	147	sono	sono	linguistic	none	_	_	_	_	_	_	_
147-2	BOR036	147	gli	gli	linguistic	none	_	_	_	_	_	_	_
147-3	BOR036	147	attrezzi	attrezzi	linguistic	none	_	End=402.009	_	_	_	_	_
148-0	BOI101	148	corpo	corpo	linguistic	none	_	Begin=402.009	_	_	_	_	_
148-1	BOI101	148	libero	libero	linguistic	none	_	_	_	_	_	_	_
148-2	BOI101	148	e	e	linguistic	none	_	_	_	_	_	_	_
148-3	BOI101	148	volteggio	volteggio	linguistic	none	_	End=403.109	_	_	_	_	_
149-0	BOR036	149	°ah°	ah	linguistic	none	Volume=Low	Begin=403.212	_	_	_	_	BC[9]
149-1	BOR036	149	okay	okay	linguistic	none	_	End=403.847	_	_	_	_	BC[9]
150-0	BOI101	150	[quindi]	quindi	linguistic	none	_	Begin=404.193	_	_	_	0-6(40)	_
150-1	BOI101	150	sono	sono	linguistic	none	_	_	_	_	_	_	_
150-2	BOI101	150	i:	i	linguistic	none	_	_	0x1	_	_	_	_
150-3	BOI101	150	due	due	linguistic	none	_	_	_	_	_	_	_
150-4	BOI101	150	che	che	linguistic	none	_	_	_	_	_	_	_
150-5	BOI101	150	hanno	hanno	linguistic	none	_	_	_	_	_	_	_
150-6	BOI101	150	in	in	linguistic	none	_	_	_	_	_	_	_
150-7	BOI101	150	comune.	comune	linguistic	none	Intonation=Falling	_	_	_	_	_	_
150-8	BOI101	150	maschile	maschile	linguistic	none	_	_	_	_	_	_	_
150-9	BOI101	150	e	e	linguistic	none	_	_	_	_	_	_	_
150-10	BOI101	150	femminile	femminile	linguistic	none	_	End=406.973	_	_	_	_	_
151-0	BOR036	151	[okay]	okay	linguistic	none	_	Begin=404.199|End=404.541	_	_	_	0-4(40)	BC
152-0	BOI101	152	quindi:	quindi	linguistic	none	_	Begin=407.309|End=407.786	5x1	_	_	_	_
153-0	BOI101	153	quelli	quelli	linguistic	none	_	Begin=408.22	_	_	_	_	_
153-1	BOI101	153	che	che	linguistic	none	_	_	_	_	_	_	_
153-2	BOI101	153	ho	ho	linguistic	none	_	_	_	_	_	_	_
153-3	BOI101	153	allenato	allenato	linguistic	none	_	_	_	_	_	_	_
153-4	BOI101	153	fin	fin	linguistic	none	_	_	_	_	_	_	_
153-5	BOI101	153	da	da	linguistic	none	_	_	_	_	_	_	_
153-6	BOI101	153	piccolo	piccolo	linguistic	none	_	End=409.696	_	_	_	_	_
154-0	BOR036	154	mhmh	mhmh	linguistic	none	_	Begin=409.877|End=410.122	_	_	_	_	BC
155-0	BOR036	155	ma	ma	linguistic	none	_	Begin=410.393	_	_	_	_	_
155-1	BOR036	155	è	è	linguistic	none	_	_	_	_	_	_	_
155-2	BOR036	155	comunque	comunque	linguistic	none	_	_	_	_	_	_	_
155-3	BOR036	155	fare	fare	linguistic	none	_	_	_	_	_	_	_
155-4	BOR036	155	il,	il	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
155-5	BOR036	155	cioè	cioè	linguistic	none	_	_	_	_	_	_	_
155-6	BOR036	155	fare:	fare	linguistic	none	_	End=412.709	3x1	_	_	_	_
156-0	BOR036	156	qualcosa	qualcosa	linguistic	none	_	Begin=412.993	_	_	_	_	_
156-1	BOR036	156	di	di	linguistic	none	_	_	_	_	_	_	_
156-2	BOR036	156	sportivo::	sportivo	linguistic	none	_	End=414.735	7x2	_	_	_	_
157-0	BOR036	157	fare	fare	linguistic	none	_	Begin=415.213	_	_	_	_	_
157-1	BOR036	157	carr~	carr~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
157-2	BOR036	157	n~	n~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
157-3	BOR036	157	non	non	linguistic	none	_	_	_	_	_	_	_
157-4	BOR036	157	so	so	linguistic	none	_	_	_	_	_	_	_
157-5	BOR036	157	se	se	linguistic	none	_	_	_	_	_	_	_
157-6	BOR036	157	si	si	linguistic	none	_	_	_	_	_	_	_
157-7	BOR036	157	può	può	linguistic	none	_	_	_	_	_	_	_
157-8	BOR036	157	dire	dire	linguistic	none	_	_	_	_	_	_	_
157-9	BOR036	157	carriera	carriera	linguistic	none	_	_	_	_	_	_	_
157-10	BOR036	157	[comunque]	comunque	linguistic	none	_	_	_	_	_	0-8(41)	_
157-11	BOR036	157	però	però	linguistic	none	_	_	_	_	_	_	_
157-12	BOR036	157	fare	fare	linguistic	none	_	_	_	_	_	_	_
157-13	BOR036	157	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	SR[27]
157-14	BOR036	157	al~	al~	linguistic	none	Interrupted=Yes	_	_	_	_	_	SR[27]
157-15	BOR036	157	al~	al~	linguistic	none	Interrupted=Yes	_	_	_	_	_	SR[27]
157-16	BOR036	157	atleta,	atleta	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	SR[27]
157-17	BOR036	157	fare	fare	linguistic	none	_	_	_	_	_	_	_
157-18	BOR036	157	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
