token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
95-1	BOR030	95	diresti	diresti	linguistic	none	_	_	_	_	_	_	_
95-2	BOR030	95	questo	questo	linguistic	none	_	End=316.472	_	_	_	_	_
96-0	BOI091	96	mah	mah	linguistic	none	_	Begin=316.889|End=317.05	_	_	_	_	_
97-0	BOI091	97	perché	perché	linguistic	none	_	Begin=318.26	_	_	_	_	_
97-1	BOI091	97	se	se	linguistic	none	_	_	_	_	_	_	_
97-2	BOI091	97	pensi:	pensi	linguistic	none	_	_	4x1	_	_	_	_
97-3	BOI091	97	m:h	mh	linguistic	none	_	End=320.63	0x1	_	_	_	FP
98-0	BOI091	98	alla	alla	linguistic	none	_	Begin=321.447	_	_	_	_	_
98-1	BOI091	98	finestrella:	finestrella	linguistic	none	_	_	10x1	_	_	_	_
98-2	BOI091	98	di	di	linguistic	none	_	_	_	_	_	_	_
98-3	BOI091	98	venezia	venezia	linguistic	none	_	_	_	_	_	_	_
98-4	BOI091	98	e:h	eh	linguistic	none	_	End=324.754	0x1	_	_	_	FP
99-0	BOI091	99	è	è	linguistic	none	_	Begin=325.152	_	_	_	_	_
99-1	BOI091	99	una	una	linguistic	none	_	_	_	_	_	_	_
99-2	BOI091	99	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
99-3	BOI091	99	c(io)è	cioè	linguistic	none	_	_	_	_	1-3(0)	_	_
99-4	BOI091	99	adesso	adesso	linguistic	none	_	_	_	_	_	_	_
99-5	BOI091	99	ci	ci	linguistic	none	_	_	_	_	_	_	_
99-6	BOI091	99	sono	sono	linguistic	none	_	_	_	_	_	_	_
99-7	BOI091	99	le	le	linguistic	none	_	_	_	_	_	_	_
99-8	BOI091	99	file	file	linguistic	none	_	_	_	_	_	_	_
99-9	BOI091	99	se	se	linguistic	none	_	_	_	_	_	_	_
99-10	BOI091	99	vai	vai	linguistic	none	_	_	_	_	_	_	_
99-11	BOI091	99	>gl~	gl~	linguistic	none	Interrupted=Yes	_	_	Fast=0-3	_	_	_
99-12	BOI091	99	eh	eh	linguistic	none	_	_	_	Fast=0-2	_	_	FP[26]
99-13	BOI091	99	eh<	eh	linguistic	none	_	_	_	Fast=0-2	_	_	FP[26]
99-14	BOI091	99	che	che	linguistic	none	_	_	_	_	_	_	_
99-15	BOI091	99	d~	d~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
99-16	BOI091	99	tutta	tutta	linguistic	none	_	_	_	_	_	_	_
99-17	BOI091	99	gente	gente	linguistic	none	_	_	_	_	_	_	_
99-18	BOI091	99	che	che	linguistic	none	_	_	_	_	_	_	_
99-19	BOI091	99	deve	deve	linguistic	none	_	_	_	_	_	_	_
99-20	BOI091	99	instagrammare	instagrammare	linguistic	none	_	_	_	_	_	_	_
99-21	BOI091	99	la:	la	linguistic	none	_	_	1x1	_	_	_	_
99-22	BOI091	99	la	la	linguistic	none	_	_	_	_	_	_	_
99-23	BOI091	99	finestra:	finestra	linguistic	none	_	End=331.809	7x1	_	_	_	_
100-0	BOI091	100	bella	bella	linguistic	none	_	Begin=332.375	_	_	_	_	_
100-1	BOI091	100	però	però	linguistic	none	_	_	_	_	_	_	_
100-2	BOI091	100	alla	alla	linguistic	none	_	_	_	_	_	_	_
100-3	BOI091	100	fine	fine	linguistic	none	_	_	_	_	_	_	_
100-4	BOI091	100	con	con	linguistic	none	_	_	_	_	_	_	_
100-5	BOI091	100	bologna	bologna	linguistic	none	_	_	_	_	_	_	_
100-6	BOI091	100	con	con	linguistic	none	_	_	_	_	_	_	_
100-7	BOI091	100	la	la	linguistic	none	_	_	_	_	_	_	_
100-8	BOI091	100	tradizione	tradizione	linguistic	none	_	_	_	_	_	_	_
100-9	BOI091	100	bolognese	bolognese	linguistic	none	_	End=336.149	_	_	_	_	_
101-0	BOI091	101	non	non	linguistic	none	_	Begin=337.654	_	_	_	_	_
101-1	BOI091	101	lo	lo	linguistic	none	_	_	_	_	_	_	_
101-2	BOI091	101	so:	so	linguistic	none	_	End=338.177	1x1	_	_	_	_
102-0	BOI091	102	vedo	vedo	linguistic	none	_	Begin=338.512	_	_	_	_	_
102-1	BOI091	102	più	più	linguistic	none	_	_	_	_	_	_	_
102-2	BOI091	102	san	san	linguistic	none	_	_	_	_	_	_	_
102-3	BOI091	102	luca	luca	linguistic	none	_	_	_	_	_	_	_
102-4	BOI091	102	come	come	linguistic	none	_	_	_	_	_	_	_
102-5	BOI091	102	tradizione	tradizione	linguistic	none	_	_	_	_	_	_	_
102-6	BOI091	102	bolognese	bolognese	linguistic	none	_	_	_	_	_	_	_
102-7	BOI091	102	vedo	vedo	linguistic	none	_	_	_	_	_	_	_
102-8	BOI091	102	di	di	linguistic	none	_	_	_	_	_	_	_
102-9	BOI091	102	più	più	linguistic	none	_	_	_	_	_	_	_
102-10	BOI091	102	andarsi	andarsi	linguistic	none	_	_	_	_	_	_	_
102-11	BOI091	102	a	a	linguistic	none	_	_	_	_	_	_	_
102-12	BOI091	102	mangiare	mangiare	linguistic	none	_	_	_	_	_	_	_
102-13	BOI091	102	un	un	linguistic	none	_	_	_	_	_	_	_
102-14	BOI091	102	piatto	piatto	linguistic	none	_	_	_	_	_	_	_
102-15	BOI091	102	di	di	linguistic	none	_	_	_	_	_	_	_
102-16	BOI091	102	tortellini:	tortellini	linguistic	none	_	End=343.3	9x1	_	_	_	_
103-0	BOI091	103	e:hm	ehm	linguistic	none	_	Begin=343.808	0x1	_	_	_	FP
103-1	BOI091	103	la	la	linguistic	none	_	_	_	_	_	_	_
103-2	BOI091	103	convivialità	convivialità	linguistic	none	_	_	_	_	_	_	_
103-3	BOI091	103	a	a	linguistic	none	_	_	_	_	_	_	_
103-4	BOI091	103	tavola	tavola	linguistic	none	_	_	_	_	_	_	_
103-5	BOI091	103	il	il	linguistic	none	_	_	_	_	_	_	_
103-6	BOI091	103	buon	buon	linguistic	none	_	_	_	_	_	_	_
103-7	BOI091	103	vino	vino	linguistic	none	_	_	_	_	_	_	_
103-8	BOI091	103	sono	sono	linguistic	none	_	_	_	_	_	_	_
103-9	BOI091	103	una	una	linguistic	none	_	_	_	_	_	_	_
103-10	BOI091	103	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
103-11	BOI091	103	più	più	linguistic	none	_	_	_	_	_	_	_
103-12	BOI091	103	queste	queste	linguistic	none	_	_	_	_	_	_	_
103-13	BOI091	103	sono	sono	linguistic	none	_	_	_	_	_	_	_
103-14	BOI091	103	più	più	linguistic	none	_	_	_	_	_	_	_
103-15	BOI091	103	cose	cose	linguistic	none	_	End=349.04	_	_	_	_	_
104-0	BOI091	104	turistiche	turistiche	linguistic	none	_	Begin=349.64	_	_	_	_	_
104-1	BOI091	104	che	che	linguistic	none	_	_	_	_	_	_	_
104-2	BOI091	104	se	se	linguistic	none	_	_	_	_	_	_	_
104-3	BOI091	104	tu	tu	linguistic	none	_	_	_	_	_	_	_
104-4	BOI091	104	arrivi	arrivi	linguistic	none	_	_	_	_	_	_	_
104-5	BOI091	104	ti	ti	linguistic	none	_	_	_	_	_	_	_
104-6	BOI091	104	dicono	dicono	linguistic	none	_	_	_	_	_	_	_
104-7	BOI091	104	guarda	guarda	linguistic	none	_	_	_	_	_	_	_
104-8	BOI091	104	facciamo	facciamo	linguistic	none	_	_	_	_	_	_	_
104-9	BOI091	104	il	il	linguistic	none	_	_	_	_	_	_	_
104-10	BOI091	104	tour	tour	linguistic	none	_	_	_	_	_	_	_
104-11	BOI091	104	di	di	linguistic	none	_	_	_	_	_	_	_
104-12	BOI091	104	bologna	bologna	linguistic	none	_	_	_	_	_	_	_
104-13	BOI091	104	ti	ti	linguistic	none	_	_	_	_	_	_	_
104-14	BOI091	104	faccio	faccio	linguistic	none	_	_	_	_	_	_	_
104-15	BOI091	104	vedere	vedere	linguistic	none	_	_	_	_	_	_	_
104-16	BOI091	104	i	i	linguistic	none	_	_	_	_	_	_	_
104-17	BOI091	104	sette	sette	linguistic	none	_	_	_	_	_	_	_
104-18	BOI091	104	segreti	segreti	linguistic	none	_	End=354.673	_	_	_	_	_
105-0	BOI091	105	e	e	linguistic	none	_	Begin=355.082	_	_	_	_	_
105-1	BOI091	105	allora:	allora	linguistic	none	_	_	5x1	_	_	_	_
105-2	BOI091	105	e:h	eh	linguistic	none	_	_	0x1	_	_	_	FP
105-3	BOI091	105	gli:	gli	linguistic	none	_	_	2x1	_	_	_	_
105-4	BOI091	105	il	il	linguistic	none	_	_	_	_	_	_	_
105-5	BOI091	105	telefono	telefono	linguistic	none	_	_	_	_	_	_	_
105-6	BOI091	105	senza	senza	linguistic	none	_	_	_	_	_	_	_
105-7	BOI091	105	fili:	fili	linguistic	none	_	_	3x1	_	_	_	_
105-8	BOI091	105	il	il	linguistic	none	_	_	_	_	_	_	_
105-9	BOI091	105	nettuno	nettuno	linguistic	none	_	_	_	_	_	_	_
105-10	BOI091	105	dalla	dalla	linguistic	none	_	_	_	_	_	_	_
105-11	BOI091	105	posizione:	posizione	linguistic	none	_	_	8x1	_	_	_	_
105-12	BOI091	105	le	le	linguistic	none	_	_	_	_	_	_	_
105-13	BOI091	105	frecce	frecce	linguistic	none	_	_	_	_	_	_	_
105-14	BOI091	105	di	di	linguistic	none	_	_	_	_	_	_	_
105-15	BOI091	105	corte	corte	linguistic	none	_	_	_	_	_	_	_
105-16	BOI091	105	isolani	isolani	linguistic	none	_	_	_	_	_	_	_
105-17	BOI091	105	e:h	eh	linguistic	none	_	_	0x1	_	_	_	FP
105-18	BOI091	105	però:	però	linguistic	none	_	End=363.403	3x1	_	_	_	_
106-0	BOI091	106	sì	sì	linguistic	none	_	Begin=364.446	_	_	_	_	_
106-1	BOI091	106	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
106-2	BOI091	106	sono	sono	linguistic	none	_	_	_	_	_	_	_
106-3	BOI091	106	più	più	linguistic	none	_	_	_	_	_	_	_
106-4	BOI091	106	appunto	appunto	linguistic	none	_	_	_	_	_	_	_
106-5	BOI091	106	da	da	linguistic	none	_	_	_	_	_	_	_
106-6	BOI091	106	turisti	turisti	linguistic	none	_	_	_	_	_	_	_
106-7	BOI091	106	da	da	linguistic	none	_	_	_	_	_	_	_
106-8	BOI091	106	vedere	vedere	linguistic	none	_	End=366.802	_	_	_	_	_
107-0	BOR030	107	mentre:	mentre	linguistic	none	_	Begin=368.521	5x1	_	_	_	_
107-1	BOR030	107	per	per	linguistic	none	_	_	_	_	_	_	_
107-2	BOR030	107	quanto	quanto	linguistic	none	_	_	_	_	_	_	_
107-3	BOR030	107	riguarda:	riguarda	linguistic	none	_	_	7x1	_	_	_	_
107-4	BOR030	107	le	le	linguistic	none	_	_	_	_	_	_	_
107-5	BOR030	107	due	due	linguistic	none	_	_	_	_	_	_	_
107-6	BOR030	107	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_	_
107-7	BOR030	107	torri?	torri	linguistic	none	Intonation=Rising	End=371.475	_	_	_	_	_
108-0	BOR030	108	e:h	eh	linguistic	none	_	Begin=372.185	0x1	_	_	_	FP
108-1	BOR030	108	considereresti	considereresti	linguistic	none	_	_	_	_	_	_	_
108-2	BOR030	108	magari	magari	linguistic	none	_	_	_	_	_	_	_
108-3	BOR030	108	quelle	quelle	linguistic	none	_	_	_	_	_	_	_
108-4	BOR030	108	più	più	linguistic	none	_	_	_	_	_	_	_
108-5	BOR030	108	il	il	linguistic	none	_	_	_	_	_	_	_
108-6	BOR030	108	simbolo	simbolo	linguistic	none	_	_	_	_	_	_	_
108-7	BOR030	108	dell[a	della	linguistic	none	_	_	_	_	_	4-5(6)	_
108-8	BOR030	108	ci]ttà	città	linguistic	none	_	_	_	_	_	0-2(6)	_
108-9	BOR030	108	quindi	quindi	linguistic	none	_	End=375.517	_	_	_	_	_
109-0	BOI091	109	[sì]	sì	linguistic	none	_	Begin=374.609|End=374.845	_	_	_	0-2(6)	_
110-0	BOI091	110	sì	sì	linguistic	none	_	Begin=375.524	_	_	_	_	_
110-1	BOI091	110	sì	sì	linguistic	none	_	_	_	_	_	_	_
110-2	BOI091	110	[probabilmente]	probabilmente	linguistic	none	_	_	_	_	_	0-13(7)	_
110-3	BOI091	110	sì	sì	linguistic	none	_	End=376.584	_	_	_	_	_
111-0	BOR030	111	o[kay]	okay	linguistic	none	_	Begin=375.852|End=376.349	_	_	_	1-4(7)	BC
112-0	BOR030	112	e	e	linguistic	none	_	Begin=376.853	_	_	_	_	_
112-1	BOR030	112	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
112-2	BOR030	112	ne	ne	linguistic	none	_	_	_	_	_	_	_
112-3	BOR030	112	pensi	pensi	linguistic	none	_	_	_	_	_	_	_
112-4	BOR030	112	del	del	linguistic	none	_	_	_	_	_	_	_
112-5	BOR030	112	crollo:	crollo	linguistic	none	_	_	5x1	_	_	_	_
112-6	BOR030	112	possibile	possibile	linguistic	none	_	_	_	_	_	_	_
112-7	BOR030	112	de[lla	della	linguistic	none	_	_	_	_	_	2-5(8)	_
112-8	BOR030	112	garisenda]	garisenda	linguistic	none	_	End=380.006	_	_	_	0-9(8)	_
113-0	BOI091	113	[e	e	linguistic	none	_	Begin=379.245	_	_	_	0-1(8)	_
113-1	BOI091	113	mi	mi	linguistic	none	_	_	_	_	_	0-2(8)	_
113-2	BOI091	113	preoccupa]	preoccupa	linguistic	none	_	_	_	_	_	0-9(8)	_
113-3	BOI091	113	mi	mi	linguistic	none	_	_	_	_	_	_	_
113-4	BOI091	113	preoccupa	preoccupa	linguistic	none	_	_	_	_	_	_	_
113-5	BOI091	113	molto	molto	linguistic	none	_	_	_	_	_	_	_
113-6	BOI091	113	questa	questa	linguistic	none	_	_	_	_	_	_	_
113-7	BOI091	113	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
113-8	BOI091	113	non	non	linguistic	none	_	_	_	_	_	_	_
113-9	BOI091	113	so	so	linguistic	none	_	_	_	_	_	_	_
113-10	BOI091	113	come	come	linguistic	none	_	_	_	_	_	_	_
113-11	BOI091	113	interverranno	interverranno	linguistic	none	_	_	_	_	_	_	_
113-12	BOI091	113	però:	però	linguistic	none	_	End=383.722	3x1	_	_	_	_
114-0	BOI091	114	>però<	però	linguistic	none	_	Begin=384.121	_	Fast=0-4	_	_	_
114-1	BOI091	114	è	è	linguistic	none	_	_	_	_	_	_	_
114-2	BOI091	114	una	una	linguistic	none	_	_	_	_	_	_	_
114-3	BOI091	114	ah	ah	linguistic	none	_	End=384.774	_	_	_	_	_
115-0	BOI091	115	è	è	linguistic	none	_	Begin=385.436	_	_	_	_	_
115-1	BOI091	115	una	una	linguistic	none	_	_	_	_	_	_	_
115-2	BOI091	115	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
115-3	BOI091	115	molto	molto	linguistic	none	_	_	_	_	_	_	_
115-4	BOI091	115	brutta	brutta	linguistic	none	_	_	_	_	_	_	_
115-5	BOI091	115	[m:h]	mh	linguistic	none	_	End=388.16	0x1	_	_	0-2(9)	FP
116-0	BOR030	116	[mhmhmh]	mhmhmh	linguistic	none	_	Begin=386.995|End=387.326	_	_	_	0-6(9)	BC
117-0	BOI091	117	mi	mi	linguistic	none	_	Begin=388.195	_	_	_	_	_
117-1	BOI091	117	fa	fa	linguistic	none	_	_	_	_	_	_	_
117-2	BOI091	117	molto	molto	linguistic	none	_	_	_	_	_	_	_
117-3	BOI091	117	dispiacere	dispiacere	linguistic	none	_	End=389.497	_	_	_	_	_
118-0	BOR030	118	°capisco°	capisco	linguistic	none	Volume=Low	Begin=390.136|End=390.685	_	_	_	_	BC
119-0	BOR030	119	mentre	mentre	linguistic	none	_	Begin=391.33	_	_	_	_	_
119-1	BOR030	119	per	per	linguistic	none	_	_	_	_	_	_	_
119-2	BOR030	119	quanto	quanto	linguistic	none	_	_	_	_	_	_	_
119-3	BOR030	119	riguarda:	riguarda	linguistic	none	_	_	7x1	_	_	_	_
119-4	BOR030	119	le	le	linguistic	none	_	_	_	_	_	_	_
119-5	BOR030	119	ricorrenze	ricorrenze	linguistic	none	_	_	_	_	_	_	_
119-6	BOR030	119	festive	festive	linguistic	none	_	_	_	_	_	_	_
119-7	BOR030	119	tipicamente	tipicamente	linguistic	none	_	_	_	_	_	_	_
119-8	BOR030	119	bolognesi	bolognesi	linguistic	none	_	_	_	_	_	_	_
119-9	BOR030	119	inizierei	inizierei	linguistic	none	_	_	_	_	_	_	_
119-10	BOR030	119	chiedendoti	chiedendoti	linguistic	none	_	_	_	_	_	_	_
119-11	BOR030	119	magari	magari	linguistic	none	_	_	_	_	_	_	_
119-12	BOR030	119	dei	dei	linguistic	none	_	_	_	_	_	_	_
119-13	BOR030	119	commenti	commenti	linguistic	none	_	_	_	_	_	_	_
119-14	BOR030	119	su	su	linguistic	none	_	_	_	_	_	_	_
119-15	BOR030	119	san	san	linguistic	none	_	_	_	_	_	_	_
119-16	BOR030	119	petronio	petronio	linguistic	none	_	End=399.923	_	_	_	_	_
120-0	BOR030	120	quindi	quindi	linguistic	none	_	Begin=400.233	_	_	_	_	_
120-1	BOR030	120	ad	ad	linguistic	none	_	_	_	_	_	_	_
120-2	BOR030	120	esempio	esempio	linguistic	none	_	_	_	_	_	_	_
120-3	BOR030	120	come	come	linguistic	none	_	_	_	_	_	_	_
120-4	BOR030	120	vivevi	vivevi	linguistic	none	_	_	_	_	_	_	_
120-5	BOR030	120	tu	tu	linguistic	none	_	_	_	_	_	_	_
120-6	BOR030	120	la	la	linguistic	none	_	_	_	_	_	_	_
120-7	BOR030	120	festa	festa	linguistic	none	_	_	_	_	_	_	_
120-8	BOR030	120	oppure	oppure	linguistic	none	_	_	_	_	_	_	_
120-9	BOR030	120	se	se	linguistic	none	_	_	_	_	_	_	_
120-10	BOR030	120	si	si	linguistic	none	_	_	_	_	_	_	_
120-11	BOR030	120	faceva	faceva	linguistic	none	_	_	_	_	_	_	_
120-12	BOR030	120	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_	_
120-13	BOR030	120	di	di	linguistic	none	_	_	_	_	_	_	_
120-14	BOR030	120	particolare	particolare	linguistic	none	_	End=405.283	_	_	_	_	_
121-0	BOR030	121	in	in	linguistic	none	_	Begin=405.8	_	_	_	_	_
121-1	BOR030	121	generale	generale	linguistic	none	_	End=406.335	_	_	_	_	_
122-0	BOI091	122	no	no	linguistic	none	_	Begin=407.283|End=407.562	_	_	_	_	_
123-0	BOI091	123	noi:	noi	linguistic	none	_	Begin=407.899	2x1	_	_	_	_
123-1	BOI091	123	non	non	linguistic	none	_	_	_	_	_	_	_
123-2	BOI091	123	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_	_
123-3	BOI091	123	mai	mai	linguistic	none	_	_	_	_	_	_	_
123-4	BOI091	123	festeggiato	festeggiato	linguistic	none	_	_	_	_	_	_	_
123-5	BOI091	123	i	i	linguistic	none	_	_	_	_	_	_	_
123-6	BOI091	123	santi	santi	linguistic	none	_	_	_	_	_	_	_
123-7	BOI091	123	mai:	mai	linguistic	none	_	_	2x1	_	_	_	_
123-8	BOI091	123	co~	co~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
123-9	BOI091	123	come	come	linguistic	none	_	_	_	_	_	_	_
123-10	BOI091	123	famiglia	famiglia	linguistic	none	_	_	_	_	_	_	_
123-11	BOI091	123	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
123-12	BOI091	123	quindi	quindi	linguistic	none	_	_	_	_	_	_	_
123-13	BOI091	123	era	era	linguistic	none	_	_	_	_	_	_	_
123-14	BOI091	123	un	un	linguistic	none	_	_	_	_	_	_	_
123-15	BOI091	123	festivo	festivo	linguistic	none	_	_	_	_	_	_	_
123-16	BOI091	123	si	si	linguistic	none	_	_	_	_	_	_	_
123-17	BOI091	123	stava	stava	linguistic	none	_	_	_	_	_	_	_
123-18	BOI091	123	tutti	tutti	linguistic	none	_	_	_	_	_	_	_
123-19	BOI091	123	insieme	insieme	linguistic	none	_	_	_	_	_	_	_
123-20	BOI091	123	ma	ma	linguistic	none	_	End=415.647	_	_	_	_	_
124-0	BOI091	124	dire	dire	linguistic	none	_	Begin=415.953	_	_	_	_	_
124-1	BOI091	124	festeggiamo	festeggiamo	linguistic	none	_	_	_	_	_	_	_
124-2	BOI091	124	san	san	linguistic	none	_	_	_	_	_	_	_
124-3	BOI091	124	petronio:	petronio	linguistic	none	_	_	7x1	_	_	_	_
124-4	BOI091	124	no	no	linguistic	none	_	_	_	_	_	_	_
124-5	BOI091	124	mai	mai	linguistic	none	_	_	_	_	_	_	_
124-6	BOI091	124	fatto	fatto	linguistic	none	_	End=418.984	_	_	_	_	_
125-0	BOI091	125	forse	forse	linguistic	none	_	Begin=419.975	_	_	_	_	_
125-1	BOI091	125	in	in	linguistic	none	_	_	_	_	_	_	_
125-2	BOI091	125	casa	casa	linguistic	none	_	_	_	_	_	_	_
125-3	BOI091	125	mia	mia	linguistic	none	_	_	_	_	_	_	_
125-4	BOI091	125	era	era	linguistic	none	_	_	_	_	_	_	_
125-5	BOI091	125	più	più	linguistic	none	_	End=421.341	_	_	_	_	_
126-0	BOI091	126	(>perché<)	perché	linguistic	none	_	Begin=421.849|End=422.1	_	Fast=0-6	0-6(0)	_	_
127-0	BOI091	127	coincide	coincide	linguistic	none	_	Begin=422.466	_	_	_	_	_
127-1	BOI091	127	con	con	linguistic	none	_	_	_	_	_	_	_
127-2	BOI091	127	san	san	linguistic	none	_	_	_	_	_	_	_
127-3	BOI091	127	francesco	francesco	linguistic	none	_	_	_	_	_	_	_
127-4	BOI091	127	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
127-5	BOI091	127	assisi	assisi	linguistic	none	_	_	_	_	_	_	_
127-6	BOI091	127	era	era	linguistic	none	_	_	_	_	_	_	_
127-7	BOI091	127	più	più	linguistic	none	_	_	_	_	_	_	_
127-8	BOI091	127	san	san	linguistic	none	_	_	_	_	_	_	_
127-9	BOI091	127	francesco	francesco	linguistic	none	_	_	_	_	_	_	_
127-10	BOI091	127	che	che	linguistic	none	_	_	_	_	_	_	_
127-11	BOI091	127	si	si	linguistic	none	_	_	_	_	_	_	_
127-12	BOI091	127	festeggiava	festeggiava	linguistic	none	_	_	_	_	_	_	_
127-13	BOI091	127	se	se	linguistic	none	_	_	_	_	_	_	_
127-14	BOI091	127	proprio:	proprio	linguistic	none	_	End=427.511	6x1	_	_	_	_
128-0	BOI091	128	e:h	eh	linguistic	none	_	Begin=428.416	0x1	_	_	_	FP
128-1	BOI091	128	non	non	linguistic	none	_	_	_	_	_	_	_
128-2	BOI091	128	non	non	linguistic	none	_	_	_	_	_	_	_
128-3	BOI091	128	non	non	linguistic	none	_	_	_	_	_	_	_
128-4	BOI091	128	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_	_
128-5	BOI091	128	mai	mai	linguistic	none	_	_	_	_	_	_	_
128-6	BOI091	128	festeggiato	festeggiato	linguistic	none	_	End=430.95	_	_	_	_	_
129-0	BOI091	129	non	non	linguistic	none	_	Begin=431.143	_	_	_	_	_
129-1	BOI091	129	saprei	saprei	linguistic	none	_	_	_	_	_	_	_
129-2	BOI091	129	neanche	neanche	linguistic	none	_	_	_	_	_	_	_
129-3	BOI091	129	dirti:	dirti	linguistic	none	_	End=432.52	4x1	_	_	_	_
130-0	BOI091	130	che	che	linguistic	none	_	Begin=432.918	_	_	_	_	_
130-1	BOI091	130	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
130-2	BOI091	130	ha	ha	linguistic	none	_	_	_	_	_	_	_
130-3	BOI091	130	fatto	fatto	linguistic	none	_	_	_	_	_	_	_
130-4	BOI091	130	san	san	linguistic	none	_	_	_	_	_	_	_
130-5	BOI091	130	petronio:	petronio	linguistic	none	_	_	7x1	_	_	_	_
130-6	BOI091	130	e:h	eh	linguistic	none	_	End=435.344	0x1	_	_	_	FP
131-0	BOI091	131	perché	perché	linguistic	none	_	Begin=435.89	_	_	_	_	_
131-1	BOI091	131	è	è	linguistic	none	_	_	_	_	_	_	_
131-2	BOI091	131	santo	santo	linguistic	none	_	_	_	_	_	_	_
131-3	BOI091	131	ecco	ecco	linguistic	none	_	_	_	_	_	_	_
131-4	BOI091	131	non	non	linguistic	none	_	_	_	_	_	_	_
131-5	BOI091	131	non	non	linguistic	none	_	_	_	_	_	_	_
131-6	BOI091	131	non	non	linguistic	none	_	_	_	_	_	_	_
131-7	BOI091	131	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
131-8	BOI091	131	ho	ho	linguistic	none	_	_	_	_	_	_	_
131-9	BOI091	131	mai:	mai	linguistic	none	_	End=438.337	2x1	_	_	_	_
132-0	BOI091	132	non	non	linguistic	none	_	Begin=439.669	_	_	_	_	_
132-1	BOI091	132	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
132-2	BOI091	132	ho	ho	linguistic	none	_	_	_	_	_	_	_
132-3	BOI091	132	mai	mai	linguistic	none	_	_	_	_	_	_	_
132-4	BOI091	132	saputo	saputo	linguistic	none	_	_	_	_	_	_	_
132-5	BOI091	132	e	e	linguistic	none	_	_	_	_	_	_	_
132-6	BOI091	132	non	non	linguistic	none	_	_	_	_	_	_	_
132-7	BOI091	132	non	non	linguistic	none	_	_	_	_	_	_	_
132-8	BOI091	132	non	non	linguistic	none	_	_	_	_	_	_	_
132-9	BOI091	132	mi	mi	linguistic	none	_	_	_	_	_	_	_
132-10	BOI091	132	sono	sono	linguistic	none	_	_	_	_	_	_	_
132-11	BOI091	132	mai	mai	linguistic	none	_	_	_	_	_	_	_
132-12	BOI091	132	neanche	neanche	linguistic	none	_	_	_	_	_	_	_
132-13	BOI091	132	posta	posta	linguistic	none	_	_	_	_	_	_	_
132-14	BOI091	132	il	il	linguistic	none	_	_	_	_	_	_	_
132-15	BOI091	132	problema	problema	linguistic	none	_	_	_	_	_	_	_
132-16	BOI091	132	di	di	linguistic	none	_	_	_	_	_	_	_
132-17	BOI091	132	saperlo	saperlo	linguistic	none	_	End=443.602	_	_	_	_	_
133-0	BOI091	133	mentre	mentre	linguistic	none	_	Begin=443.726	_	_	_	_	_
133-1	BOI091	133	san	san	linguistic	none	_	_	_	_	_	_	_
133-2	BOI091	133	francesco	francesco	linguistic	none	_	_	_	_	_	_	_
133-3	BOI091	133	>sai<	sai	linguistic	none	_	_	_	Fast=0-3	_	_	_
133-4	BOI091	133	quelli	quelli	linguistic	none	_	_	_	_	_	_	_
133-5	BOI091	133	un	un	linguistic	none	_	_	_	_	_	_	_
133-6	BOI091	133	po'	po'	linguistic	none	_	_	_	_	_	_	_
133-7	BOI091	133	più	più	linguistic	none	_	_	_	_	_	_	_
133-8	BOI091	133	famosi:	famosi	linguistic	none	_	End=445.887	5x1	_	_	_	_
134-0	BOR030	134	d'	d'	linguistic	none	SpaceAfter=No	Begin=446.367	_	_	_	_	BC[9]
134-1	BOR030	134	a[ccordo]	accordo	linguistic	none	_	End=446.896	_	_	_	0-7(10)	BC[9]
135-0	BOI091	135	[questa	questa	linguistic	none	_	Begin=446.411	_	_	_	0-6(10)	_
135-1	BOI091	135	è	è	linguistic	none	_	_	_	_	_	0-1(10)	_
135-2	BOI091	135	una	una	linguistic	none	_	_	_	_	_	0-3(10)	_
135-3	BOI091	135	manca]nza	mancanza	linguistic	none	_	_	_	_	_	0-5(10)	_
135-4	BOI091	135	proverò	proverò	linguistic	none	_	_	_	_	_	_	_
135-5	BOI091	135	a	a	linguistic	none	_	_	_	_	_	_	_
135-6	BOI091	135	rimediare	rimediare	linguistic	none	_	End=448.347	_	_	_	_	_
136-0	BOR030	136	d'	d'	linguistic	none	SpaceAfter=No	Begin=448.784	_	_	_	_	BC[10]
