token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
96-15	BOI057	96	con	con	linguistic	none	_	_	_	_	_	_	_
96-16	BOI057	96	le	le	linguistic	none	_	_	_	_	_	_	_
96-17	BOI057	96	persone	persone	linguistic	none	_	_	_	_	_	_	_
96-18	BOI057	96	che	che	linguistic	none	_	_	_	_	_	_	_
96-19	BOI057	96	abitano	abitano	linguistic	none	_	_	_	_	_	_	_
96-20	BOI057	96	intorno	intorno	linguistic	none	_	_	_	_	_	_	_
96-21	BOI057	96	è	è	linguistic	none	_	_	_	_	_	_	_
96-22	BOI057	96	stato	stato	linguistic	none	_	_	_	_	_	_	_
96-23	BOI057	96	il	il	linguistic	none	_	_	_	_	_	_	_
96-24	BOI057	96	lockdown	lockdown	linguistic	none	_	End=309.95	_	_	_	_	_
97-0	BOI057	97	è	è	linguistic	none	_	Begin=311.127	_	_	_	_	_
97-1	BOI057	97	stato	stato	linguistic	none	_	_	_	_	_	_	_
97-2	BOI057	97	in	in	linguistic	none	_	_	_	_	_	_	_
97-3	BOI057	97	quel	quel	linguistic	none	_	_	_	_	_	_	_
97-4	BOI057	97	momento	momento	linguistic	none	_	_	_	_	_	_	_
97-5	BOI057	97	lì	lì	linguistic	none	_	_	_	_	_	_	_
97-6	BOI057	97	perché	perché	linguistic	none	_	_	_	_	_	_	_
97-7	BOI057	97	io	io	linguistic	none	_	_	_	_	_	_	_
97-8	BOI057	97	prima	prima	linguistic	none	_	_	_	_	_	_	_
97-9	BOI057	97	non	non	linguistic	none	_	_	_	_	_	_	_
97-10	BOI057	97	avevo:	avevo	linguistic	none	_	_	4x1	_	_	_	_
97-11	BOI057	97	non	non	linguistic	none	_	_	_	_	_	_	_
97-12	BOI057	97	m:h	mh	linguistic	none	_	_	0x1	_	_	_	FP
97-13	BOI057	97	i	i	linguistic	none	_	_	_	_	_	_	_
97-14	BOI057	97	miei	miei	linguistic	none	_	_	_	_	_	_	_
97-15	BOI057	97	vicini	vicini	linguistic	none	_	_	_	_	_	_	_
97-16	BOI057	97	quelli	quelli	linguistic	none	_	_	_	_	_	_	_
97-17	BOI057	97	delle	delle	linguistic	none	_	_	_	_	_	_	_
97-18	BOI057	97	case	case	linguistic	none	_	_	_	_	_	_	_
97-19	BOI057	97	di	di	linguistic	none	_	_	_	_	_	_	_
97-20	BOI057	97	fronte	fronte	linguistic	none	_	_	_	_	_	_	_
97-21	BOI057	97	non	non	linguistic	none	_	_	_	_	_	_	_
97-22	BOI057	97	avevo	avevo	linguistic	none	_	_	_	_	_	_	_
97-23	BOI057	97	idea	idea	linguistic	none	_	_	_	_	_	_	_
97-24	BOI057	97	di	di	linguistic	none	_	_	_	_	_	_	_
97-25	BOI057	97	chi	chi	linguistic	none	_	_	_	_	_	_	_
97-26	BOI057	97	fossero	fossero	linguistic	none	_	End=318.612	_	_	_	_	_
98-0	BOI057	98	invece	invece	linguistic	none	_	Begin=319.39	_	_	_	_	_
98-1	BOI057	98	quando	quando	linguistic	none	_	_	_	_	_	_	_
98-2	BOI057	98	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
98-3	BOI057	98	è	è	linguistic	none	_	_	_	_	_	_	_
98-4	BOI057	98	stato	stato	linguistic	none	_	_	_	_	_	_	_
98-5	BOI057	98	il	il	linguistic	none	_	_	_	_	_	_	_
98-6	BOI057	98	lockdown	lockdown	linguistic	none	_	_	_	_	_	_	_
98-7	BOI057	98	che	che	linguistic	none	_	_	_	_	_	_	_
98-8	BOI057	98	tutti	tutti	linguistic	none	_	_	_	_	_	_	_
98-9	BOI057	98	eravamo	eravamo	linguistic	none	_	_	_	_	_	_	_
98-10	BOI057	98	fuori	fuori	linguistic	none	_	_	_	_	_	_	_
98-11	BOI057	98	a	a	linguistic	none	_	_	_	_	_	_	_
98-12	BOI057	98	portare	portare	linguistic	none	_	_	_	_	_	_	_
98-13	BOI057	98	il	il	linguistic	none	_	_	_	_	_	_	_
98-14	BOI057	98	cane	cane	linguistic	none	_	_	_	_	_	_	_
98-15	BOI057	98	[o:]	o	linguistic	none	_	End=324.01	0x1	_	_	0-1(13)	_
99-0	BOR009	99	[e:h]	eh	linguistic	none	_	Begin=323.12|End=324.01	0x1	_	_	0-2(13)	BC
100-0	BOI057	100	allora	allora	linguistic	none	_	Begin=324.347	_	_	_	_	_
100-1	BOI057	100	lì	lì	linguistic	none	_	_	_	_	_	_	_
100-2	BOI057	100	ci	ci	linguistic	none	_	_	_	_	_	_	_
100-3	BOI057	100	siamo	siamo	linguistic	none	_	_	_	_	_	_	_
100-4	BOI057	100	un	un	linguistic	none	_	_	_	_	_	_	_
100-5	BOI057	100	po'	po'	linguistic	none	_	_	_	_	_	_	_
100-6	BOI057	100	conosciuti	conosciuti	linguistic	none	_	_	_	_	_	_	_
100-7	BOI057	100	e:	e	linguistic	none	_	_	0x1	_	_	_	_
100-8	BOI057	100	si	si	linguistic	none	_	_	_	_	_	_	_
100-9	BOI057	100	è	è	linguistic	none	_	_	_	_	_	_	_
100-10	BOI057	100	guadagnato	guadagnato	linguistic	none	_	_	_	_	_	_	_
100-11	BOI057	100	qualcosa	qualcosa	linguistic	none	_	_	_	_	_	_	_
100-12	BOI057	100	in	in	linguistic	none	_	_	_	_	_	_	_
100-13	BOI057	100	più	più	linguistic	none	_	End=328.54	_	_	_	_	_
101-0	BOR009	101	però	però	linguistic	none	_	Begin=329.267	_	_	_	_	_
101-1	BOR009	101	vuol	vuol	linguistic	none	_	_	_	_	_	_	_
101-2	BOR009	101	dire	dire	linguistic	none	_	_	_	_	_	_	_
101-3	BOR009	101	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
101-4	BOR009	101	gli	gli	linguistic	none	_	_	_	_	_	_	_
101-5	BOR009	101	ultimi	ultimi	linguistic	none	_	_	_	_	_	_	_
101-6	BOR009	101	anni	anni	linguistic	none	_	_	_	_	_	_	_
101-7	BOR009	101	[due]	due	linguistic	none	_	_	_	_	_	0-3(14)	_
101-8	BOR009	101	tre	tre	linguistic	none	_	_	_	_	_	_	_
101-9	BOR009	101	anni	anni	linguistic	none	_	End=332.24	_	_	_	_	_
102-0	BOI057	102	[sì]	sì	linguistic	none	_	Begin=331.21|End=331.59	_	_	_	0-2(14)	BC
103-0	BOI057	103	sì	sì	linguistic	none	_	Begin=332.63	_	_	_	_	_
103-1	BOI057	103	perché	perché	linguistic	none	_	_	_	_	_	_	_
103-2	BOI057	103	se	se	linguistic	none	_	_	_	_	_	_	_
103-3	BOI057	103	no	no	linguistic	none	_	_	_	_	_	_	_
103-4	BOI057	103	è	è	linguistic	none	_	_	_	_	_	_	_
103-5	BOI057	103	una	una	linguistic	none	_	_	_	_	_	_	_
103-6	BOI057	103	casa	casa	linguistic	none	_	_	_	_	_	_	_
103-7	BOI057	103	è	è	linguistic	none	_	_	_	_	_	_	_
103-8	BOI057	103	una	una	linguistic	none	_	_	_	_	_	_	_
103-9	BOI057	103	zona	zona	linguistic	none	_	End=335.84	_	_	_	_	_
104-0	BOI057	104	è	è	linguistic	none	_	Begin=336.613	_	_	_	_	_
104-1	BOI057	104	brutto	brutto	linguistic	none	_	_	_	_	_	_	_
104-2	BOI057	104	dire	dire	linguistic	none	_	_	_	_	_	_	_
104-3	BOI057	104	zona	zona	linguistic	none	_	_	_	_	_	_	_
104-4	BOI057	104	dormitorio	dormitorio	linguistic	none	_	_	_	_	_	_	_
104-5	BOI057	104	però	però	linguistic	none	_	_	_	_	_	_	_
104-6	BOI057	104	quasi	quasi	linguistic	none	_	_	_	_	_	_	_
104-7	BOI057	104	tutti	tutti	linguistic	none	_	_	_	_	_	_	_
104-8	BOI057	104	quelli	quelli	linguistic	none	_	_	_	_	_	_	_
104-9	BOI057	104	che	che	linguistic	none	_	_	_	_	_	_	_
104-10	BOI057	104	abitano	abitano	linguistic	none	_	_	_	_	_	_	_
104-11	BOI057	104	qui:	qui	linguistic	none	_	_	2x1	_	_	_	_
104-12	BOI057	104	lavorano	lavorano	linguistic	none	_	End=341.84	_	_	_	_	_
105-0	BOR009	105	((ride))	((ride))	nonverbalbehavior	none	_	Begin=339.24|End=339.839	_	_	_	_	_
106-0	BOI057	106	a	a	linguistic	none	_	Begin=342.6	_	_	_	_	_
106-1	BOI057	106	parte	parte	linguistic	none	_	_	_	_	_	_	_
106-2	BOI057	106	i	i	linguistic	none	_	_	_	_	_	_	_
106-3	BOI057	106	pensionati	pensionati	linguistic	none	_	End=343.78	_	_	_	_	_
107-0	BOI057	107	lavorano	lavorano	linguistic	none	_	Begin=344.0	_	_	_	_	_
107-1	BOI057	107	quindi	quindi	linguistic	none	_	_	_	_	_	_	_
107-2	BOI057	107	escono	escono	linguistic	none	_	_	_	_	_	_	_
107-3	BOI057	107	la	la	linguistic	none	_	_	_	_	_	_	_
107-4	BOI057	107	mattina,	mattina	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
107-5	BOI057	107	tornano	tornano	linguistic	none	_	_	_	_	_	_	_
107-6	BOI057	107	la	la	linguistic	none	_	_	_	_	_	_	_
107-7	BOI057	107	sera	sera	linguistic	none	_	End=347.11	_	_	_	_	_
108-0	BOI057	108	e	e	linguistic	none	_	Begin=347.7	_	_	_	_	_
108-1	BOI057	108	non	non	linguistic	none	_	_	_	_	_	_	_
108-2	BOI057	108	li	li	linguistic	none	_	_	_	_	_	_	_
108-3	BOI057	108	vedi	vedi	linguistic	none	_	_	_	_	_	_	_
108-4	BOI057	108	se	se	linguistic	none	_	_	_	_	_	_	_
108-5	BOI057	108	porti	porti	linguistic	none	_	_	_	_	_	_	_
108-6	BOI057	108	fuori	fuori	linguistic	none	_	_	_	_	_	_	_
108-7	BOI057	108	il	il	linguistic	none	_	_	_	_	_	_	_
108-8	BOI057	108	cane:	cane	linguistic	none	_	_	3x1	_	_	_	_
108-9	BOI057	108	o	o	linguistic	none	_	_	_	_	_	_	_
108-10	BOI057	108	se	se	linguistic	none	_	_	_	_	_	_	_
108-11	BOI057	108	vai	vai	linguistic	none	_	_	_	_	_	_	_
108-12	BOI057	108	a	a	linguistic	none	_	_	_	_	_	_	_
108-13	BOI057	108	far	far	linguistic	none	_	_	_	_	_	_	_
108-14	BOI057	108	la	la	linguistic	none	_	_	_	_	_	_	_
108-15	BOI057	108	spesa	spesa	linguistic	none	_	_	_	_	_	_	_
108-16	BOI057	108	al	al	linguistic	none	_	_	_	_	_	_	_
108-17	BOI057	108	massimo	massimo	linguistic	none	_	_	_	_	_	_	_
108-18	BOI057	108	se	se	linguistic	none	_	_	_	_	_	_	_
108-19	BOI057	108	vai	vai	linguistic	none	_	_	_	_	_	_	_
108-20	BOI057	108	a	a	linguistic	none	_	_	_	_	_	_	_
108-21	BOI057	108	far	far	linguistic	none	_	_	_	_	_	_	_
108-22	BOI057	108	la	la	linguistic	none	_	_	_	_	_	_	_
108-23	BOI057	108	spesa	spesa	linguistic	none	_	_	_	_	_	_	_
108-24	BOI057	108	vedi:	vedi	linguistic	none	_	_	3x1	_	_	_	_
108-25	BOI057	108	le	le	linguistic	none	_	_	_	_	_	_	_
108-26	BOI057	108	signore:,	signore	linguistic	none	Intonation=WeaklyRising	_	6x1	_	_	_	_
108-27	BOI057	108	le	le	linguistic	none	_	_	_	_	_	_	_
108-28	BOI057	108	badanti:,	badanti	linguistic	none	Intonation=WeaklyRising	_	6x1	_	_	_	_
108-29	BOI057	108	o:	o	linguistic	none	_	End=356.707	0x1	_	_	_	_
109-0	BOI057	109	quindi	quindi	linguistic	none	_	Begin=356.846	_	_	_	_	_
109-1	BOI057	109	non	non	linguistic	none	_	_	_	_	_	_	_
109-2	BOI057	109	li	li	linguistic	none	_	_	_	_	_	_	_
109-3	BOI057	109	incontri	incontri	linguistic	none	_	_	_	_	_	_	_
109-4	BOI057	109	mai	mai	linguistic	none	_	End=357.993	_	_	_	_	_
110-0	BOR009	110	[sì]	sì	linguistic	none	_	Begin=359.56|End=359.88	_	_	_	0-2(15)	BC
111-0	BOI057	111	[xx]	x	unknown	none	_	Begin=359.56|End=359.88	_	_	_	0-2(15)	_
112-0	BOI057	112	e	e	linguistic	none	_	Begin=360.38	_	_	_	_	_
112-1	BOI057	112	questo	questo	linguistic	none	_	_	_	_	_	_	_
112-2	BOI057	112	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
112-3	BOI057	112	boh	boh	linguistic	none	_	_	_	_	_	_	_
112-4	BOI057	112	a	a	linguistic	none	_	_	_	_	_	_	_
112-5	BOI057	112	me	me	linguistic	none	_	_	_	_	_	_	_
112-6	BOI057	112	fa	fa	linguistic	none	_	_	_	_	_	_	_
112-7	BOI057	112	sentire	sentire	linguistic	none	_	_	_	_	_	_	_
112-8	BOI057	112	un	un	linguistic	none	_	_	_	_	_	_	_
112-9	BOI057	112	po'	po'	linguistic	none	_	_	_	_	_	_	_
112-10	BOI057	112	un	un	linguistic	none	_	_	_	_	_	_	_
112-11	BOI057	112	po'	po'	linguistic	none	_	_	_	_	_	_	_
112-12	BOI057	112	sola	sola	linguistic	none	_	End=364.053	_	_	_	_	_
113-0	BOI057	113	perché	perché	linguistic	none	_	Begin=364.84	_	_	_	_	_
113-1	BOI057	113	a	a	linguistic	none	_	_	_	_	_	_	_
113-2	BOI057	113	me	me	linguistic	none	_	_	_	_	_	_	_
113-3	BOI057	113	piace	piace	linguistic	none	_	_	_	_	_	_	_
113-4	BOI057	113	vivere	vivere	linguistic	none	_	_	_	_	_	_	_
113-5	BOI057	113	in	in	linguistic	none	_	_	_	_	_	_	_
113-6	BOI057	113	un	un	linguistic	none	_	_	_	_	_	_	_
113-7	BOI057	113	posto	posto	linguistic	none	_	_	_	_	_	_	_
113-8	BOI057	113	dove:	dove	linguistic	none	_	_	3x1	_	_	_	_
113-9	BOI057	113	un	un	linguistic	none	_	_	_	_	_	_	_
113-10	BOI057	113	po'	po'	linguistic	none	_	_	_	_	_	_	_
113-11	BOI057	113	come	come	linguistic	none	_	_	_	_	_	_	_
113-12	BOI057	113	il	il	linguistic	none	_	_	_	_	_	_	_
113-13	BOI057	113	villaggio	villaggio	linguistic	none	_	_	_	_	_	_	_
113-14	BOI057	113	di	di	linguistic	none	_	_	_	_	_	_	_
113-15	BOI057	113	asterix	asterix	linguistic	none	_	_	_	_	_	_	_
113-16	BOI057	113	non	non	linguistic	none	_	_	_	_	_	_	_
113-17	BOI057	113	so	so	linguistic	none	_	_	_	_	_	_	_
113-18	BOI057	113	se	se	linguistic	none	_	_	_	_	_	_	_
113-19	BOI057	113	se	se	linguistic	none	_	_	_	_	_	_	_
113-20	BOI057	113	hai	hai	linguistic	none	_	_	_	_	_	_	_
113-21	BOI057	113	mai	mai	linguistic	none	_	_	_	_	_	_	_
113-22	BOI057	113	letto	letto	linguistic	none	_	_	_	_	_	_	_
113-23	BOI057	113	i	i	linguistic	none	_	_	_	_	_	_	_
113-24	BOI057	113	fumetti	fumetti	linguistic	none	_	End=371.27	_	_	_	_	_
114-0	BOR009	114	((ride))	((ride))	nonverbalbehavior	none	_	Begin=369.8|End=371.06	_	_	_	_	_
115-0	BOR009	115	((ride))	((ride))	nonverbalbehavior	none	_	Begin=371.79	_	_	_	_	_
115-1	BOR009	115	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
115-2	BOR009	115	è:	è	linguistic	none	_	_	0x1	_	_	_	_
115-3	BOR009	115	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
115-4	BOR009	115	è	è	linguistic	none	_	_	_	_	_	_	_
115-5	BOR009	115	vita	vita	linguistic	none	_	_	_	_	_	_	_
115-6	BOR009	115	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
115-7	BOR009	115	è:	è	linguistic	none	_	_	0x1	_	_	_	_
115-8	BOR009	115	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
115-9	BOR009	115	è	è	linguistic	none	_	_	_	_	_	_	_
115-10	BOR009	115	fermento	fermento	linguistic	none	_	End=375.127	_	_	_	_	_
116-0	BOI057	116	m:h	mh	linguistic	none	_	Begin=375.207|End=375.984	0x1	_	_	_	BC
117-0	BOI057	117	e	e	linguistic	none	_	Begin=376.28	_	_	_	_	_
117-1	BOI057	117	poi	poi	linguistic	none	_	End=376.84	_	_	_	_	_
118-0	BOI057	118	mhmh	mhmh	linguistic	none	_	Begin=377.77	_	_	_	_	_
118-1	BOI057	118	non	non	linguistic	none	_	_	_	_	_	_	_
118-2	BOI057	118	voglio	voglio	linguistic	none	_	_	_	_	_	_	_
118-3	BOI057	118	parlar	parlar	linguistic	none	_	_	_	_	_	_	_
118-4	BOI057	118	con	con	linguistic	none	_	_	_	_	_	_	_
118-5	BOI057	118	la	la	linguistic	none	_	_	_	_	_	_	_
118-6	BOI057	118	bocca	bocca	linguistic	none	_	_	_	_	_	_	_
118-7	BOI057	118	piena	piena	linguistic	none	_	End=380.49	_	_	_	_	_
119-0	BOR009	119	((ride))	((ride))	nonverbalbehavior	none	_	Begin=379.89|End=380.896	_	_	_	_	_
120-0	BOR009	120	più	più	linguistic	none	_	Begin=381.793	_	_	_	_	_
120-1	BOR009	120	naturale	naturale	linguistic	none	_	_	_	_	_	_	_
120-2	BOR009	120	di	di	linguistic	none	_	_	_	_	_	_	_
120-3	BOR009	120	questo	questo	linguistic	none	_	_	_	_	_	_	_
120-4	BOR009	120	cosa	cosa	linguistic	none	_	_	_	_	_	_	_
120-5	BOR009	120	[c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(16)	_
120-6	BOR009	120	è]	è	linguistic	none	_	_	_	_	_	0-1(16)	_
120-7	BOR009	120	((ride))	((ride))	nonverbalbehavior	none	_	End=384.03	_	_	_	_	_
121-0	BOI057	121	[mh]	mh	linguistic	none	_	Begin=383.02|End=383.517	_	_	_	0-2(16)	BC
122-0	BOI057	122	ma	ma	linguistic	none	_	Begin=385.24|End=385.74	_	_	_	_	_
123-0	BOI057	123	considera	considera	linguistic	none	_	Begin=388.94	_	_	_	_	_
123-1	BOI057	123	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
123-2	BOI057	123	altra	altra	linguistic	none	_	_	_	_	_	_	_
123-3	BOI057	123	cosa	cosa	linguistic	none	_	End=390.38	_	_	_	_	_
124-0	BOI057	124	che	che	linguistic	none	_	Begin=390.87|End=391.34	_	_	_	_	_
125-0	BOI057	125	questa	questa	linguistic	none	_	Begin=393.84	_	_	_	_	_
125-1	BOI057	125	va	va	linguistic	none	_	_	_	_	_	_	_
125-2	BOI057	125	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
125-3	BOI057	125	controtendenza	controtendenza	linguistic	none	_	End=395.422	_	_	_	_	_
126-0	BOI057	126	abitare	abitare	linguistic	none	_	Begin=396.29	_	_	_	_	_
126-1	BOI057	126	in	in	linguistic	none	_	_	_	_	_	_	_
126-2	BOI057	126	saragozza	saragozza	linguistic	none	_	_	_	_	_	_	_
126-3	BOI057	126	soprattutto	soprattutto	linguistic	none	_	_	_	_	_	_	_
126-4	BOI057	126	nella	nella	linguistic	none	_	_	_	_	_	_	_
126-5	BOI057	126	parte	parte	linguistic	none	_	_	_	_	_	_	_
126-6	BOI057	126	non	non	linguistic	none	_	_	_	_	_	_	_
126-7	BOI057	126	sulla	sulla	linguistic	none	_	_	_	_	_	_	_
126-8	BOI057	126	strada	strada	linguistic	none	_	_	_	_	_	_	_
126-9	BOI057	126	ma	ma	linguistic	none	_	_	_	_	_	_	_
126-10	BOI057	126	nella	nella	linguistic	none	_	_	_	_	_	_	_
126-11	BOI057	126	parte	parte	linguistic	none	_	_	_	_	_	_	_
126-12	BOI057	126	appoggiata	appoggiata	linguistic	none	_	_	_	_	_	_	_
126-13	BOI057	126	al	al	linguistic	none	_	_	_	_	_	_	_
126-14	BOI057	126	primo	primo	linguistic	none	_	_	_	_	_	_	_
126-15	BOI057	126	livello	livello	linguistic	none	_	_	_	_	_	_	_
126-16	BOI057	126	del	del	linguistic	none	_	_	_	_	_	_	_
126-17	BOI057	126	colle	colle	linguistic	none	_	End=402.711	_	_	_	_	_
127-0	BOI057	127	vuol	vuol	linguistic	none	_	Begin=403.22	_	_	_	_	_
127-1	BOI057	127	dire	dire	linguistic	none	_	_	_	_	_	_	_
127-2	BOI057	127	che	che	linguistic	none	_	_	_	_	_	_	_
127-3	BOI057	127	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
127-4	BOI057	127	tu	tu	linguistic	none	_	_	_	_	_	_	_
127-5	BOI057	127	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
127-6	BOI057	127	vivi	vivi	linguistic	none	_	_	_	_	_	_	_
127-7	BOI057	127	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_	_
127-8	BOI057	127	nel	nel	linguistic	none	_	_	_	_	_	_	_
127-9	BOI057	127	silenzio	silenzio	linguistic	none	_	End=406.588	_	_	_	_	_
128-0	BOI057	128	perché	perché	linguistic	none	_	Begin=407.05	_	_	_	_	_
128-1	BOI057	128	ci	ci	linguistic	none	_	_	_	_	_	_	_
128-2	BOI057	128	passano	passano	linguistic	none	_	_	_	_	_	_	_
128-3	BOI057	128	veramente	veramente	linguistic	none	_	_	_	_	_	_	_
128-4	BOI057	128	solo	solo	linguistic	none	_	_	_	_	_	_	_
128-5	BOI057	128	le	le	linguistic	none	_	_	_	_	_	_	_
128-6	BOI057	128	persone	persone	linguistic	none	_	_	_	_	_	_	_
128-7	BOI057	128	che	che	linguistic	none	_	_	_	_	_	_	_
128-8	BOI057	128	ci	ci	linguistic	none	_	_	_	_	_	_	_
128-9	BOI057	128	abitano	abitano	linguistic	none	_	End=410.053	_	_	_	_	_
129-0	BOI057	129	io	io	linguistic	none	_	Begin=411.09	_	_	_	_	_
129-1	BOI057	129	certe	certe	linguistic	none	_	_	_	_	_	_	_
129-2	BOI057	129	volte	volte	linguistic	none	_	_	_	_	_	_	_
129-3	BOI057	129	questo	questo	linguistic	none	_	_	_	_	_	_	_
129-4	BOI057	129	silenzio	silenzio	linguistic	none	_	_	_	_	_	_	_
129-5	BOI057	129	fuori	fuori	linguistic	none	_	_	_	_	_	_	_
129-6	BOI057	129	lo	lo	linguistic	none	_	_	_	_	_	_	_
129-7	BOI057	129	trovo	trovo	linguistic	none	_	_	_	_	_	_	_
129-8	BOI057	129	((e:h))	((e:h))	nonverbalbehavior	none	_	_	_	_	_	_	_
129-9	BOI057	129	non	non	linguistic	none	_	_	_	_	_	_	_
129-10	BOI057	129	so	so	linguistic	none	_	End=416.07	_	_	_	_	_
130-0	BOR009	130	opprimente	opprimente	linguistic	none	_	Begin=416.24|End=417.01	_	_	_	_	_
131-0	BOR009	131	((ride))	((ride))	nonverbalbehavior	none	_	Begin=417.02|End=417.96	_	_	_	_	_
132-0	BOI057	132	sì:	sì	linguistic	none	_	Begin=417.2	1x1	_	_	_	BC
132-1	BOI057	132	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
132-2	BOI057	132	m:h	mh	linguistic	none	_	_	0x1	_	_	_	FP
132-3	BOI057	132	mi	mi	linguistic	none	_	_	_	_	_	_	_
132-4	BOI057	132	fa	fa	linguistic	none	_	_	_	_	_	_	_
132-5	BOI057	132	sentire	sentire	linguistic	none	_	_	_	_	_	_	_
132-6	BOI057	132	isolata	isolata	linguistic	none	_	End=420.209	_	_	_	_	_
133-0	BOI057	133	e	e	linguistic	none	_	Begin=420.72	_	_	_	_	_
133-1	BOI057	133	per	per	linguistic	none	_	_	_	_	_	_	_
133-2	BOI057	133	assurdo	assurdo	linguistic	none	_	_	_	_	_	_	_
133-3	BOI057	133	preferivo	preferivo	linguistic	none	_	_	_	_	_	_	_
133-4	BOI057	133	venti	venti	linguistic	none	_	_	_	_	_	_	_
133-5	BOI057	133	volte	volte	linguistic	none	_	_	_	_	_	_	_
133-6	BOI057	133	il	il	linguistic	none	_	_	_	_	_	_	_
133-7	BOI057	133	caos	caos	linguistic	none	_	_	_	_	_	_	_
133-8	BOI057	133	di	di	linguistic	none	_	_	_	_	_	_	_
133-9	BOI057	133	quando	quando	linguistic	none	_	_	_	_	_	_	_
133-10	BOI057	133	stavo	stavo	linguistic	none	_	_	_	_	_	_	_
133-11	BOI057	133	in	in	linguistic	none	_	_	_	_	_	_	_
133-12	BOI057	133	sant'	sant'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
133-13	BOI057	133	isaia	isaia	linguistic	none	_	End=426.27	_	_	_	_	_
134-0	BOR009	134	sì	sì	linguistic	none	_	Begin=426.96	_	_	_	_	BC
134-1	BOR009	134	è	è	linguistic	none	_	_	_	_	_	_	_
134-2	BOR009	134	strano	strano	linguistic	none	_	_	_	_	_	_	_
134-3	BOR009	134	perché	perché	linguistic	none	_	_	_	_	_	_	_
134-4	BOR009	134	la	la	linguistic	none	_	_	_	_	_	_	_
134-5	BOR009	134	gente	gente	linguistic	none	_	_	_	_	_	_	_
134-6	BOR009	134	di	di	linguistic	none	_	_	_	_	_	_	_
134-7	BOR009	134	solito	solito	linguistic	none	_	_	_	_	_	_	_
134-8	BOR009	134	predilige	predilige	linguistic	none	_	_	_	_	_	_	_
134-9	BOR009	134	la	la	linguistic	none	_	_	_	_	_	_	_
134-10	BOR009	134	tranqu[illità],	tranquillità	linguistic	none	Intonation=WeaklyRising	_	_	_	_	6-12(17)	_
134-11	BOR009	134	il	il	linguistic	none	_	_	_	_	_	_	_
134-12	BOR009	134	silenzio	silenzio	linguistic	none	_	End=431.007	_	_	_	_	_
135-0	BOI057	135	[°sì°]	sì	linguistic	none	Volume=Low	Begin=429.85|End=430.37	_	_	_	0-2(17)	BC
136-0	BOI057	136	ma	ma	linguistic	none	_	Begin=431.27	_	_	_	_	_
136-1	BOI057	136	io	io	linguistic	none	_	_	_	_	_	_	_
136-2	BOI057	136	dopo	dopo	linguistic	none	_	_	_	_	_	_	_
136-3	BOI057	136	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
136-4	BOI057	136	dopo	dopo	linguistic	none	_	_	_	_	_	_	_
136-5	BOI057	136	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
136-6	BOI057	136	impatto	impatto	linguistic	none	_	_	_	_	_	_	_
136-7	BOI057	136	iniziale	iniziale	linguistic	none	_	_	_	_	_	_	_
136-8	BOI057	136	no,	no	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
136-9	BOI057	136	per	per	linguistic	none	_	_	_	_	_	_	_
136-10	BOI057	136	cui	cui	linguistic	none	_	_	_	_	_	_	_
136-11	BOI057	136	ti	ti	linguistic	none	_	_	_	_	_	_	_
136-12	BOI057	136	ti	ti	linguistic	none	_	_	_	_	_	_	_
136-13	BOI057	136	ti	ti	linguistic	none	_	_	_	_	_	_	_
136-14	BOI057	136	sconvolge	sconvolge	linguistic	none	_	_	_	_	_	_	_
136-15	BOI057	136	ogni	ogni	linguistic	none	_	_	_	_	_	_	_
136-16	BOI057	136	volta	volta	linguistic	none	_	_	_	_	_	_	_
136-17	BOI057	136	che	che	linguistic	none	_	_	_	_	_	_	_
136-18	BOI057	136	passa	passa	linguistic	none	_	_	_	_	_	_	_
136-19	BOI057	136	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
136-20	BOI057	136	autobus	autobus	linguistic	none	_	_	_	_	_	_	_
136-21	BOI057	136	perché	perché	linguistic	none	_	_	_	_	_	_	_
136-22	BOI057	136	ti	ti	linguistic	none	_	_	_	_	_	_	_
136-23	BOI057	136	trema	trema	linguistic	none	_	_	_	_	_	_	_
136-24	BOI057	136	il	il	linguistic	none	_	_	_	_	_	_	_
136-25	BOI057	136	pavimento	pavimento	linguistic	none	_	End=438.369	_	_	_	_	_
