token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
156-1	TOI021	156	piemontesi	piemontesi	linguistic	none	_	_	_	_	_	_	_
156-2	TOI021	156	ecco	ecco	linguistic	none	_	End=327.341	_	_	_	_	_
157-0	TOI021	157	e::h	eh	linguistic	none	_	Begin=327.551	0x2	_	_	_	FP
157-1	TOI021	157	cap~	cap~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
157-2	TOI021	157	si	si	linguistic	none	_	_	_	_	_	_	_
157-3	TOI021	157	capi~	capi~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
157-4	TOI021	157	loro:	loro	linguistic	none	_	End=329.642	3x1	_	_	_	_
158-0	TOI021	158	c'	c'	linguistic	none	SpaceAfter=No	Begin=329.754	_	_	_	_	_
158-1	TOI021	158	erano	erano	linguistic	none	_	_	_	_	_	_	_
158-2	TOI021	158	i	i	linguistic	none	_	_	_	_	_	_	_
158-3	TOI021	158	paesani	paesani	linguistic	none	_	_	_	_	_	_	_
158-4	TOI021	158	che	che	linguistic	none	_	_	_	_	_	_	_
158-5	TOI021	158	parlavano	parlavano	linguistic	none	_	_	_	_	_	_	_
158-6	TOI021	158	in	in	linguistic	none	_	_	_	_	_	_	_
158-7	TOI021	158	piemontese	piemontese	linguistic	none	_	_	_	_	_	_	_
158-8	TOI021	158	noi	noi	linguistic	none	_	_	_	_	_	_	_
158-9	TOI021	158	capivamo	capivamo	linguistic	none	_	_	_	_	_	_	_
158-10	TOI021	158	tutto	tutto	linguistic	none	_	_	_	_	_	_	_
158-11	TOI021	158	quanto	quanto	linguistic	none	_	End=333.588	_	_	_	_	_
159-0	TOI021	159	perché::	perché	linguistic	none	_	Begin=333.899	5x2	_	_	_	_
159-1	TOI021	159	non	non	linguistic	none	_	_	_	_	_	_	_
159-2	TOI021	159	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
159-3	TOI021	159	era	era	linguistic	none	_	_	_	_	_	_	_
159-4	TOI021	159	differenza	differenza	linguistic	none	_	End=336.48	_	_	_	_	_
160-0	TOI021	160	e:::h	eh	linguistic	none	_	Begin=336.698|End=337.991	0x3	_	_	_	FP
161-0	TOI021	161	un	un	linguistic	none	_	Begin=338.216	_	_	_	_	_
161-1	TOI021	161	dialetto	dialetto	linguistic	none	_	_	_	_	_	_	_
161-2	TOI021	161	valeva	valeva	linguistic	none	_	_	_	_	_	_	_
161-3	TOI021	161	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
161-4	TOI021	161	altro	altro	linguistic	none	_	End=339.904	_	_	_	_	_
162-0	TOR004	162	mh	mh	linguistic	none	_	Begin=340.007	_	_	_	_	BC
162-1	TOR004	162	ma	ma	linguistic	none	_	_	_	_	_	_	_
162-2	TOR004	162	quin[di	quindi	linguistic	none	_	_	_	_	_	4-6(5)	_
162-3	TOR004	162	parla]vano	parlavano	linguistic	none	_	_	_	_	_	0-5(5)	_
162-4	TOR004	162	sia	sia	linguistic	none	_	_	_	_	_	_	_
162-5	TOR004	162	dialetto	dialetto	linguistic	none	_	_	_	_	_	_	_
162-6	TOR004	162	sia	sia	linguistic	none	_	_	_	_	_	_	_
162-7	TOR004	162	italiano	italiano	linguistic	none	_	End=342.714	_	_	_	_	_
163-0	TOI021	163	[eh]	eh	linguistic	none	_	Begin=340.782|End=341.146	_	_	_	0-2(5)	_
164-0	TOI021	164	sì	sì	linguistic	none	_	Begin=342.774	_	_	_	_	_
164-1	TOI021	164	ma	ma	linguistic	none	_	_	_	_	_	_	_
164-2	TOI021	164	il	il	linguistic	none	_	_	_	_	_	_	_
164-3	TOI021	164	dialetto	dialetto	linguistic	none	_	_	_	_	_	_	_
164-4	TOI021	164	poco	poco	linguistic	none	_	_	_	_	_	_	_
164-5	TOI021	164	come	come	linguistic	none	_	_	_	_	_	_	_
164-6	TOI021	164	ho	ho	linguistic	none	_	_	_	_	_	_	_
164-7	TOI021	164	detto	detto	linguistic	none	_	_	_	_	_	_	_
164-8	TOI021	164	poco	poco	linguistic	none	_	_	_	_	_	_	_
164-9	TOI021	164	il	il	linguistic	none	_	_	_	_	_	_	_
164-10	TOI021	164	dialetto	dialetto	linguistic	none	_	End=345.767	_	_	_	_	_
165-0	TOI021	165	mia	mia	linguistic	none	_	Begin=345.866	_	_	_	_	_
165-1	TOI021	165	mamma	mamma	linguistic	none	_	_	_	_	_	_	_
165-2	TOI021	165	poi	poi	linguistic	none	_	_	_	_	_	_	_
165-3	TOI021	165	ha	ha	linguistic	none	ProsodicLink=Yes	_	_	_	_	_	_
165-4	TOI021	165	ini~	ini~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
165-5	TOI021	165	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
165-6	TOI021	165	ha:::::	ha	linguistic	none	_	End=348.609	1x5	_	_	_	_
166-0	TOI021	166	ha	ha	linguistic	none	_	Begin=348.663	_	_	_	_	_
166-1	TOI021	166	iniziato	iniziato	linguistic	none	_	_	_	_	_	_	_
166-2	TOI021	166	a	a	linguistic	none	_	_	_	_	_	_	_
166-3	TOI021	166	parlare	parlare	linguistic	none	_	_	_	_	_	_	_
166-4	TOI021	166	il	il	linguistic	none	_	_	_	_	_	_	_
166-5	TOI021	166	dialetto	dialetto	linguistic	none	_	_	_	_	_	_	_
166-6	TOI021	166	quando	quando	linguistic	none	_	_	_	_	_	_	_
166-7	TOI021	166	è	è	linguistic	none	_	_	_	_	_	_	_
166-8	TOI021	166	diventata	diventata	linguistic	none	_	_	_	_	_	_	_
166-9	TOI021	166	m::~	m~	linguistic	none	Interrupted=Yes	End=351.829	0x2	_	_	_	_
167-0	TOI021	167	più	più	linguistic	none	ProsodicLink=Yes	Begin=352.322	_	_	_	_	_
167-1	TOI021	167	a::~	a~	linguistic	none	Interrupted=Yes	_	0x2	_	_	_	_
167-2	TOI021	167	anziana	anziana	linguistic	none	_	End=354.227	_	_	_	_	_
168-0	TOR004	168	mh	mh	linguistic	none	_	Begin=354.301|End=354.525	_	_	_	_	BC
169-0	TOI021	169	ecco	ecco	linguistic	none	_	Begin=354.525|End=354.874	_	_	_	_	_
170-0	TOI021	170	più	più	linguistic	none	_	Begin=354.911	_	_	_	_	_
170-1	TOI021	170	anziana	anziana	linguistic	none	_	_	_	_	_	_	_
170-2	TOI021	170	perché	perché	linguistic	none	_	End=356.203	_	_	_	_	_
171-0	TOI021	171	e	e	linguistic	none	_	Begin=356.487	_	_	_	_	_
171-1	TOI021	171	ha:::	ha	linguistic	none	_	End=357.499	1x3	_	_	_	_
172-0	TOI021	172	capito	capito	linguistic	none	_	Begin=357.546	_	_	_	_	_
172-1	TOI021	172	lei	lei	linguistic	none	_	_	_	_	_	_	_
172-2	TOI021	172	che	che	linguistic	none	_	_	_	_	_	_	_
172-3	TOI021	172	si	si	linguistic	none	_	_	_	_	_	_	_
172-4	TOI021	172	stavano	stavano	linguistic	none	_	_	_	_	_	_	_
172-5	TOI021	172	perdendo	perdendo	linguistic	none	_	_	_	_	_	_	_
172-6	TOI021	172	le	le	linguistic	none	_	_	_	_	_	_	_
172-7	TOI021	172	tradizioni	tradizioni	linguistic	none	_	_	_	_	_	_	_
172-8	TOI021	172	dei	dei	linguistic	none	_	_	_	_	_	_	_
172-9	TOI021	172	dialetti	dialetti	linguistic	none	_	End=361.369	_	_	_	_	_
173-0	TOI021	173	e	e	linguistic	none	_	Begin=361.75	_	_	_	_	_
173-1	TOI021	173	allora	allora	linguistic	none	_	_	_	_	_	_	_
173-2	TOI021	173	noi	noi	linguistic	none	_	_	_	_	_	_	_
173-3	TOI021	173	eravamo	eravamo	linguistic	none	_	_	_	_	_	_	_
173-4	TOI021	173	già	già	linguistic	none	_	_	_	_	_	_	_
173-5	TOI021	173	grandi	grandi	linguistic	none	_	_	_	_	_	_	_
173-6	TOI021	173	e	e	linguistic	none	_	_	_	_	_	_	_
173-7	TOI021	173	già	già	linguistic	none	_	_	_	_	_	_	_
173-8	TOI021	173	sposate	sposate	linguistic	none	_	End=364.71	_	_	_	_	_
174-0	TOI021	174	e::	e	linguistic	none	_	Begin=365.077	0x2	_	_	_	_
174-1	TOI021	174	e	e	linguistic	none	_	_	_	_	_	_	_
174-2	TOI021	174	lei	lei	linguistic	none	_	_	_	_	_	_	_
174-3	TOI021	174	ha	ha	linguistic	none	_	_	_	_	_	_	_
174-4	TOI021	174	iniziato::	iniziato	linguistic	none	_	_	7x2	_	_	_	_
174-5	TOI021	174	a	a	linguistic	none	_	_	_	_	_	_	_
174-6	TOI021	174	parlare	parlare	linguistic	none	_	_	_	_	_	_	_
174-7	TOI021	174	di	di	linguistic	none	_	_	_	_	_	_	_
174-8	TOI021	174	più	più	linguistic	none	_	_	_	_	_	_	_
174-9	TOI021	174	il	il	linguistic	none	_	_	_	_	_	_	_
174-10	TOI021	174	dialetto	dialetto	linguistic	none	_	End=369.259	_	_	_	_	_
175-0	TOI021	175	tanto	tanto	linguistic	none	_	Begin=369.45	_	_	_	_	_
175-1	TOI021	175	che	che	linguistic	none	_	_	_	_	_	_	_
175-2	TOI021	175	a	a	linguistic	none	_	_	_	_	_	_	_
175-3	TOI021	175	volte	volte	linguistic	none	_	_	_	_	_	_	_
175-4	TOI021	175	noi	noi	linguistic	none	_	_	_	_	_	_	_
175-5	TOI021	175	la	la	linguistic	none	_	_	_	_	_	_	_
175-6	TOI021	175	sgridavamo	sgridavamo	linguistic	none	_	_	_	_	_	_	_
175-7	TOI021	175	anche	anche	linguistic	none	_	_	_	_	_	_	_
175-8	TOI021	175	per~	per~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
175-9	TOI021	175	dicevamo	dicevamo	linguistic	none	_	_	_	_	_	_	_
175-10	TOI021	175	mamma	mamma	linguistic	none	_	End=372.779	_	_	_	_	_
176-0	TOI021	176	ma	ma	linguistic	none	_	Begin=372.996	_	_	_	_	_
176-1	TOI021	176	i	i	linguistic	none	_	_	_	_	_	_	_
176-2	TOI021	176	bambini	bambini	linguistic	none	_	_	_	_	_	_	_
176-3	TOI021	176	noi	noi	linguistic	none	_	_	_	_	_	_	_
176-4	TOI021	176	i	i	linguistic	none	_	_	_	_	_	_	_
176-5	TOI021	176	figli	figli	linguistic	none	_	_	_	_	_	_	_
176-6	TOI021	176	la	la	linguistic	none	_	_	_	_	_	_	_
176-7	TOI021	176	sgridavamo	sgridavamo	linguistic	none	_	_	_	_	_	_	_
176-8	TOI021	176	perché	perché	linguistic	none	_	_	_	_	_	_	_
176-9	TOI021	176	dicevamo	dicevamo	linguistic	none	_	_	_	_	_	_	_
176-10	TOI021	176	e::	e	linguistic	none	_	End=376.229	0x2	_	_	_	_
177-0	TOI021	177	i	i	linguistic	none	_	Begin=377.418	_	_	_	_	_
177-1	TOI021	177	bambini	bambini	linguistic	none	_	_	_	_	_	_	_
177-2	TOI021	177	i	i	linguistic	none	_	_	_	_	_	_	_
177-3	TOI021	177	nostri	nostri	linguistic	none	_	_	_	_	_	_	_
177-4	TOI021	177	nipoti	nipoti	linguistic	none	_	_	_	_	_	_	_
177-5	TOI021	177	perché	perché	linguistic	none	_	_	_	_	_	_	_
177-6	TOI021	177	poi	poi	linguistic	none	_	_	_	_	_	_	_
177-7	TOI021	177	noi	noi	linguistic	none	_	_	_	_	_	_	_
177-8	TOI021	177	ci	ci	linguistic	none	_	_	_	_	_	_	_
177-9	TOI021	177	siamo	siamo	linguistic	none	_	_	_	_	_	_	_
177-10	TOI021	177	anche	anche	linguistic	none	_	_	_	_	_	_	_
177-11	TOI021	177	sposati,	sposati	linguistic	none	Intonation=WeaklyRising	End=380.928	_	_	_	_	_
178-0	TOI021	178	abbiamo	abbiamo	linguistic	none	_	Begin=380.948	_	_	_	_	_
178-1	TOI021	178	avuto	avuto	linguistic	none	_	_	_	_	_	_	_
178-2	TOI021	178	i	i	linguistic	none	_	_	_	_	_	_	_
178-3	TOI021	178	figli	figli	linguistic	none	_	_	_	_	_	_	_
178-4	TOI021	178	anche	anche	linguistic	none	_	_	_	_	_	_	_
178-5	TOI021	178	noi	noi	linguistic	none	_	End=382.639	_	_	_	_	_
179-0	TOI021	179	e	e	linguistic	none	_	Begin=382.776	_	_	_	_	_
179-1	TOI021	179	le	le	linguistic	none	_	_	_	_	_	_	_
179-2	TOI021	179	nostre	nostre	linguistic	none	_	_	_	_	_	_	_
179-3	TOI021	179	figlie	figlie	linguistic	none	_	_	_	_	_	_	_
179-4	TOI021	179	a	a	linguistic	none	_	_	_	_	_	_	_
179-5	TOI021	179	sua	sua	linguistic	none	_	_	_	_	_	_	_
179-6	TOI021	179	volta	volta	linguistic	none	_	_	_	_	_	_	_
179-7	TOI021	179	si	si	linguistic	none	_	_	_	_	_	_	_
179-8	TOI021	179	sono	sono	linguistic	none	_	_	_	_	_	_	_
179-9	TOI021	179	sposate	sposate	linguistic	none	_	_	_	_	_	_	_
179-10	TOI021	179	e	e	linguistic	none	_	_	_	_	_	_	_
179-11	TOI021	179	hanno	hanno	linguistic	none	_	_	_	_	_	_	_
179-12	TOI021	179	avuto	avuto	linguistic	none	_	_	_	_	_	_	_
179-13	TOI021	179	anche	anche	linguistic	none	_	_	_	_	_	_	_
179-14	TOI021	179	de:::~	de~	linguistic	none	Interrupted=Yes	End=386.795	1x3	_	_	_	_
180-0	TOI021	180	dei	dei	linguistic	none	_	Begin=387.415	_	_	_	_	_
180-1	TOI021	180	figli	figli	linguistic	none	_	End=388.351	_	_	_	_	_
181-0	TOI021	181	ecco	ecco	linguistic	none	_	Begin=388.724	_	_	_	_	_
181-1	TOI021	181	e	e	linguistic	none	_	_	_	_	_	_	_
181-2	TOI021	181	quindi	quindi	linguistic	none	_	_	_	_	_	_	_
181-3	TOI021	181	io	io	linguistic	none	_	_	_	_	_	_	_
181-4	TOI021	181	facendo	facendo	linguistic	none	_	_	_	_	_	_	_
181-5	TOI021	181	la	la	linguistic	none	_	_	_	_	_	_	_
181-6	TOI021	181	nonna	nonna	linguistic	none	_	_	_	_	_	_	_
181-7	TOI021	181	e	e	linguistic	none	_	_	_	_	_	_	_
181-8	TOI021	181	vivevo	vivevo	linguistic	none	_	_	_	_	_	_	_
181-9	TOI021	181	insieme	insieme	linguistic	none	_	_	_	_	_	_	_
181-10	TOI021	181	a	a	linguistic	none	_	_	_	_	_	_	_
181-11	TOI021	181	mia	mia	linguistic	none	_	_	_	_	_	_	_
181-12	TOI021	181	mamma	mamma	linguistic	none	_	End=392.415	_	_	_	_	_
182-0	TOI021	182	mia	mia	linguistic	none	_	Begin=392.444	_	_	_	_	_
182-1	TOI021	182	mamma	mamma	linguistic	none	_	_	_	_	_	_	_
182-2	TOI021	182	parlava	parlava	linguistic	none	_	_	_	_	_	_	_
182-3	TOI021	182	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
182-4	TOI021	182	il	il	linguistic	none	_	_	_	_	_	_	_
182-5	TOI021	182	dialetto	dialetto	linguistic	none	_	_	_	_	_	_	_
182-6	TOI021	182	e	e	linguistic	none	_	_	_	_	_	_	_
182-7	TOI021	182	mi	mi	linguistic	none	_	_	_	_	_	_	_
182-8	TOI021	182	dava	dava	linguistic	none	_	_	_	_	_	_	_
182-9	TOI021	182	un	un	linguistic	none	_	_	_	_	_	_	_
182-10	TOI021	182	po'	po'	linguistic	none	_	_	_	_	_	_	_
182-11	TOI021	182	fastidio	fastidio	linguistic	none	_	End=395.454	_	_	_	_	_
183-0	TOI021	183	perché	perché	linguistic	none	_	Begin=395.81	_	_	_	_	_
183-1	TOI021	183	dicevo	dicevo	linguistic	none	_	End=396.905	_	_	_	_	_
184-0	TOI021	184	m::h	mh	linguistic	none	_	Begin=397.485	0x2	_	_	_	FP
184-1	TOI021	184	non	non	linguistic	none	_	_	_	_	_	_	_
184-2	TOI021	184	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
184-3	TOI021	184	ha~	ha~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
184-4	TOI021	184	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
184-5	TOI021	184	hai	hai	linguistic	none	_	_	_	_	_	_	_
184-6	TOI021	184	mai	mai	linguistic	none	_	_	_	_	_	_	_
184-7	TOI021	184	parlato	parlato	linguistic	none	_	_	_	_	_	_	_
184-8	TOI021	184	prima	prima	linguistic	none	_	_	_	_	_	_	_
184-9	TOI021	184	quando::	quando	linguistic	none	_	End=400.647	5x2	_	_	_	_
185-0	TOI021	185	quando::	quando	linguistic	none	_	Begin=400.725|End=401.646	5x2	_	_	_	_
186-0	TOI021	186	eravamo	eravamo	linguistic	none	_	Begin=401.888	_	_	_	_	_
186-1	TOI021	186	piccole	piccole	linguistic	none	_	_	_	_	_	_	_
186-2	TOI021	186	noi	noi	linguistic	none	_	_	_	_	_	_	_
186-3	TOI021	186	ma	ma	linguistic	none	_	_	_	_	_	_	_
186-4	TOI021	186	adesso	adesso	linguistic	none	_	_	_	_	_	_	_
186-5	TOI021	186	sti	sti	linguistic	none	_	_	_	_	_	_	_
186-6	TOI021	186	bambini	bambini	linguistic	none	_	_	_	_	_	_	_
186-7	TOI021	186	sono	sono	linguistic	none	_	_	_	_	_	_	_
186-8	TOI021	186	piccoli	piccoli	linguistic	none	_	End=404.845	_	_	_	_	_
187-0	TOI021	187	gli	gli	linguistic	none	_	Begin=404.873	_	_	_	_	_
187-1	TOI021	187	confondi	confondi	linguistic	none	_	_	_	_	_	_	_
187-2	TOI021	187	le	le	linguistic	none	_	_	_	_	_	_	_
187-3	TOI021	187	idee	idee	linguistic	none	_	End=406.133	_	_	_	_	_
188-0	TOI021	188	e	e	linguistic	none	_	Begin=406.31	_	_	_	_	_
188-1	TOI021	188	invece	invece	linguistic	none	_	_	_	_	_	_	_
188-2	TOI021	188	i	i	linguistic	none	_	_	_	_	_	_	_
188-3	TOI021	188	miei	miei	linguistic	none	_	_	_	_	_	_	_
188-4	TOI021	188	nipoti	nipoti	linguistic	none	_	_	_	_	_	_	_
188-5	TOI021	188	si	si	linguistic	none	_	_	_	_	_	_	_
188-6	TOI021	188	er~	er~	linguistic	none	Interrupted=Yes	End=408.085	_	_	_	_	_
189-0	TOI021	189	si	si	linguistic	none	_	Begin=408.338	_	_	_	_	_
189-1	TOI021	189	sono	sono	linguistic	none	_	_	_	_	_	_	_
189-2	TOI021	189	adattati	adattati	linguistic	none	_	_	_	_	_	_	_
189-3	TOI021	189	a	a	linguistic	none	_	_	_	_	_	_	_
189-4	TOI021	189	capirla	capirla	linguistic	none	_	_	_	_	_	_	_
189-5	TOI021	189	benissimo.	benissimo	linguistic	none	Intonation=Falling	End=411.136	_	_	_	_	_
190-0	TOR004	190	eh	eh	linguistic	none	_	Begin=411.246	_	_	_	_	BC[5]
190-1	TOR004	190	infatti	infatti	linguistic	none	_	_	_	_	_	_	BC[5]
190-2	TOR004	190	poi	poi	linguistic	none	_	End=412.4	_	_	_	_	_
191-0	TOR004	191	[ad	ad	linguistic	none	_	Begin=412.694	_	_	_	0-2(6)	_
191-1	TOR004	191	e]sempio	esempio	linguistic	none	_	_	_	_	_	0-1(6)	_
191-2	TOR004	191	parliamo	parliamo	linguistic	none	_	_	_	_	_	_	_
191-3	TOR004	191	tutti	tutti	linguistic	none	_	_	_	_	_	_	_
191-4	TOR004	191	quanti	quanti	linguistic	none	_	_	_	_	_	_	_
191-5	TOR004	191	un	un	linguistic	none	_	_	_	_	_	_	_
191-6	TOR004	191	po'	po'	linguistic	none	_	_	_	_	_	_	_
191-7	TOR004	191	di	di	linguistic	none	_	_	_	_	_	_	_
191-8	TOR004	191	dialetto	dialetto	linguistic	none	_	End=415.512	_	_	_	_	_
192-0	TOI021	192	[eh]	eh	linguistic	none	_	Begin=412.695|End=412.936	_	_	_	0-2(6)	BC
193-0	TOR004	193	magari	magari	linguistic	none	_	Begin=415.536	_	_	_	_	_
193-1	TOR004	193	non	non	linguistic	none	_	_	_	_	_	_	_
193-2	TOR004	193	lo	lo	linguistic	none	_	_	_	_	_	_	_
193-3	TOR004	193	parliamo	parliamo	linguistic	none	_	_	_	_	_	_	_
193-4	TOR004	193	bene	bene	linguistic	none	_	_	_	_	_	_	_
193-5	TOR004	193	però	però	linguistic	none	_	_	_	_	_	_	_
193-6	TOR004	193	cap[irlo	capirlo	linguistic	none	_	_	_	_	_	3-7(7)	_
193-7	TOR004	193	lo	lo	linguistic	none	_	_	_	_	_	0-2(7)	_
193-8	TOR004	193	capiamo]	capiamo	linguistic	none	_	End=418.335	_	_	_	0-7(7)	_
194-0	TOI021	194	[lo	lo	linguistic	none	_	Begin=417.298	_	_	_	0-2(7)	BC[6]
194-1	TOI021	194	capi~	capi~	linguistic	none	Interrupted=Yes	_	_	_	_	0-5(7)	BC[6]
194-2	TOI021	194	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(7)	BC[6]
194-3	TOI021	194	e]cco	ecco	linguistic	none	_	End=418.679	_	_	_	0-1(7)	BC[6]
195-0	TOI021	195	[eh]	eh	linguistic	none	_	Begin=418.822|End=419.272	_	_	_	0-2(8)	BC
196-0	TOR004	196	[eh]	eh	linguistic	none	_	Begin=418.822|End=419.272	_	_	_	0-2(8)	BC
197-0	TOI021	197	e::	e	linguistic	none	_	Begin=419.63	0x2	_	_	_	_
197-1	TOI021	197	adesso	adesso	linguistic	none	_	_	_	_	_	_	_
197-2	TOI021	197	io	io	linguistic	none	_	_	_	_	_	_	_
197-3	TOI021	197	diventando	diventando	linguistic	none	_	_	_	_	_	_	_
197-4	TOI021	197	più	più	linguistic	none	_	_	_	_	_	_	_
197-5	TOI021	197	anziana	anziana	linguistic	none	_	_	_	_	_	_	_
197-6	TOI021	197	ho	ho	linguistic	none	_	_	_	_	_	_	_
197-7	TOI021	197	capito	capito	linguistic	none	_	_	_	_	_	_	_
197-8	TOI021	197	che	che	linguistic	none	_	_	_	_	_	_	_
197-9	TOI021	197	mia	mia	linguistic	none	_	_	_	_	_	_	_
197-10	TOI021	197	mamma	mamma	linguistic	none	_	_	_	_	_	_	_
197-11	TOI021	197	aveva	aveva	linguistic	none	_	_	_	_	_	_	_
197-12	TOI021	197	ragione	ragione	linguistic	none	_	End=423.693	_	_	_	_	_
198-0	TOI021	198	perché	perché	linguistic	none	_	Begin=423.737	_	_	_	_	_
198-1	TOI021	198	le	le	linguistic	none	_	_	_	_	_	_	_
198-2	TOI021	198	tradizioni	tradizioni	linguistic	none	_	End=425.314	_	_	_	_	_
199-0	TOI021	199	non	non	linguistic	none	_	Begin=426.253	_	_	_	_	_
199-1	TOI021	199	si	si	linguistic	none	_	_	_	_	_	_	_
199-2	TOI021	199	dovrebbero	dovrebbero	linguistic	none	_	_	_	_	_	_	_
199-3	TOI021	199	perdere	perdere	linguistic	none	_	End=428.031	_	_	_	_	_
200-0	TOR004	200	eh	eh	linguistic	none	_	Begin=428.098|End=428.636	_	_	_	_	BC
201-0	TOR004	201	e::mh	emh	linguistic	none	_	Begin=428.828|End=429.647	0x2	_	_	_	FP
202-0	TOR004	202	volevo	volevo	linguistic	none	_	Begin=430.067	_	_	_	_	_
202-1	TOR004	202	chiederti	chiederti	linguistic	none	_	End=431.339	_	_	_	_	_
203-0	TOR004	203	se	se	linguistic	none	_	Begin=431.713	_	_	_	_	_
203-1	TOR004	203	siete	siete	linguistic	none	_	_	_	_	_	_	_
203-2	TOR004	203	mai	mai	linguistic	none	_	_	_	_	_	_	_
203-3	TOR004	203	tornati	tornati	linguistic	none	_	_	_	_	_	_	_
203-4	TOR004	203	poi	poi	linguistic	none	_	_	_	_	_	_	_
203-5	TOR004	203	in	in	linguistic	none	_	_	_	_	_	_	_
203-6	TOR004	203	sicilia	sicilia	linguistic	none	_	_	_	_	_	_	_
203-7	TOR004	203	dopo	dopo	linguistic	none	_	_	_	_	_	_	_
203-8	TOR004	203	che::	che	linguistic	none	_	End=434.744	2x2	_	_	_	_
204-0	TOR004	204	che	che	linguistic	none	_	Begin=434.839	_	_	_	_	_
204-1	TOR004	204	siete	siete	linguistic	none	_	_	_	_	_	_	_
204-2	TOR004	204	venuti	venuti	linguistic	none	_	_	_	_	_	_	_
204-3	TOR004	204	insomma	insomma	linguistic	none	_	_	_	_	_	_	_
204-4	TOR004	204	a	a	linguistic	none	_	_	_	_	_	_	_
204-5	TOR004	204	venaria	venaria	linguistic	none	_	End=437.06	_	_	_	_	_
205-0	TOR004	205	e	e	linguistic	none	_	Begin=437.308	_	_	_	_	_
205-1	TOR004	205	innanzitutto	innanzitutto	linguistic	none	_	_	_	_	_	_	_
205-2	TOR004	205	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
205-3	TOR004	205	tu	tu	linguistic	none	_	_	_	_	_	_	_
205-4	TOR004	205	non	non	linguistic	none	_	_	_	_	_	_	_
205-5	TOR004	205	hai	hai	linguistic	none	_	_	_	_	_	_	_
205-6	TOR004	205	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
205-7	TOR004	205	abitato	abitato	linguistic	none	_	_	_	_	_	_	_
205-8	TOR004	205	a	a	linguistic	none	_	_	_	_	_	_	_
205-9	TOR004	205	venaria	venaria	linguistic	none	_	End=440.051	_	_	_	_	_
206-0	TOR004	206	nel	nel	linguistic	none	_	Begin=440.591	_	_	_	_	_
206-1	TOR004	206	senso	senso	linguistic	none	_	_	_	_	_	_	_
206-2	TOR004	206	che	che	linguistic	none	_	_	_	_	_	_	_
206-3	TOR004	206	hai	hai	linguistic	none	_	_	_	_	_	_	_
206-4	TOR004	206	abitato	abitato	linguistic	none	_	_	_	_	_	_	_
206-5	TOR004	206	a	a	linguistic	none	_	_	_	_	_	_	_
206-6	TOR004	206	venaria	venaria	linguistic	none	_	_	_	_	_	_	_
206-7	TOR004	206	ma	ma	linguistic	none	_	_	_	_	_	_	_
206-8	TOR004	206	adesso	adesso	linguistic	none	_	_	_	_	_	_	_
206-9	TOR004	206	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
206-10	TOR004	206	non	non	linguistic	none	_	_	_	_	_	_	_
206-11	TOR004	206	abiti	abiti	linguistic	none	_	_	_	_	_	_	_
206-12	TOR004	206	più	più	linguistic	none	_	_	_	_	_	_	_
206-13	TOR004	206	lì	lì	linguistic	none	_	End=444.16	_	_	_	_	_
207-0	TOI021	207	no	no	linguistic	none	_	Begin=444.268	_	_	_	_	_
207-1	TOI021	207	perché::	perché	linguistic	none	_	_	5x2	_	_	_	_
207-2	TOI021	207	dunque	dunque	linguistic	none	_	End=446.612	_	_	_	_	_
208-0	TOI021	208	m::i	mi	linguistic	none	_	Begin=446.887	0x2	_	_	_	_
208-1	TOI021	208	hai	hai	linguistic	none	_	_	_	_	_	_	_
208-2	TOI021	208	chiesto	chiesto	linguistic	none	_	_	_	_	_	_	_
208-3	TOI021	208	se?	se	linguistic	none	Intonation=Rising	_	_	_	_	_	_
208-4	TOI021	208	(a)spetta	aspetta	linguistic	none	_	End=448.822	_	_	0-1(0)	_	_
209-0	TOR004	209	se	se	linguistic	none	_	Begin=448.832	_	_	_	_	_
209-1	TOR004	209	siete	siete	linguistic	none	_	_	_	_	_	_	_
209-2	TOR004	209	mai	mai	linguistic	none	_	_	_	_	_	_	_
209-3	TOR004	209	tornati	tornati	linguistic	none	_	_	_	_	_	_	_
209-4	TOR004	209	in	in	linguistic	none	_	_	_	_	_	_	_
209-5	TOR004	209	sic[ilia]	sicilia	linguistic	none	_	End=450.739	_	_	_	3-7(9)	_
210-0	TOI021	210	[sì]	sì	linguistic	none	_	Begin=450.355	_	_	_	0-2(9)	_
210-1	TOI021	210	quando	quando	linguistic	none	_	_	_	_	_	_	_
210-2	TOI021	210	eravamo	eravamo	linguistic	none	_	_	_	_	_	_	_
