token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
132-0	TOI033	132	non	non	linguistic	none	_	Begin=262.05	_	_	_	_	_
132-1	TOI033	132	lo	lo	linguistic	none	_	_	_	_	_	_	_
132-2	TOI033	132	so	so	linguistic	none	_	_	_	_	_	_	_
132-3	TOI033	132	mi	mi	linguistic	none	_	_	_	_	_	_	_
132-4	TOI033	132	è	è	linguistic	none	_	_	_	_	_	_	_
132-5	TOI033	132	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
132-6	TOI033	132	piaciuta	piaciuta	linguistic	none	_	_	_	_	_	_	_
132-7	TOI033	132	la	la	linguistic	none	_	_	_	_	_	_	_
132-8	TOI033	132	spagna	spagna	linguistic	none	_	End=263.7	_	_	_	_	_
133-0	TOR006	133	o[kay]	okay	linguistic	none	_	Begin=263.74|End=264.18	_	_	_	1-4(40)	BC
134-0	TOI033	134	[sono	sono	linguistic	none	_	Begin=263.79	_	_	_	0-4(40)	_
134-1	TOI033	134	andato]	andato	linguistic	none	_	_	_	_	_	0-6(40)	_
134-2	TOI033	134	anche	anche	linguistic	none	_	_	_	_	_	_	_
134-3	TOI033	134	a	a	linguistic	none	_	_	_	_	_	_	_
134-4	TOI033	134	barcellona,	barcellona	linguistic	none	Intonation=WeaklyRising	End=265.31	_	_	_	_	_
135-0	TOI033	135	sono	sono	linguistic	none	_	Begin=265.38	_	_	_	_	_
135-1	TOI033	135	stato	stato	linguistic	none	_	_	_	_	_	_	_
135-2	TOI033	135	in	in	linguistic	none	_	_	_	_	_	_	_
135-3	TOI033	135	alcune	alcune	linguistic	none	_	_	_	_	_	_	_
135-4	TOI033	135	isolette	isolette	linguistic	none	_	_	_	_	_	_	_
135-5	TOI033	135	spagnole	spagnole	linguistic	none	_	End=267.96	_	_	_	_	_
136-0	TOR006	136	oka[y]	okay	linguistic	none	_	Begin=268.03|End=268.5	_	_	_	3-4(41)	BC
137-0	TOI033	137	[mi]	mi	linguistic	none	_	Begin=268.47	_	_	_	0-2(41)	_
137-1	TOI033	137	è	è	linguistic	none	_	_	_	_	_	_	_
137-2	TOI033	137	sem~	sem~	linguistic	none	Interrupted=Yes	_	_	_	_	_	_
137-3	TOI033	137	xxx	x	unknown	none	_	_	_	_	_	_	_
137-4	TOI033	137	mi	mi	linguistic	none	_	_	_	_	_	_	_
137-5	TOI033	137	è	è	linguistic	none	_	_	_	_	_	_	_
137-6	TOI033	137	piaciuta	piaciuta	linguistic	none	_	_	_	_	_	_	_
137-7	TOI033	137	tantissimo,	tantissimo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
137-8	TOI033	137	mi	mi	linguistic	none	_	_	_	_	_	_	_
137-9	TOI033	137	piace	piace	linguistic	none	_	End=270.45	_	_	_	_	_
138-0	TOR006	138	okay	okay	linguistic	none	_	Begin=270.6	_	_	_	_	BC[3]
138-1	TOR006	138	va	va	linguistic	none	_	_	_	_	_	_	BC[3]
138-2	TOR006	138	bene	bene	linguistic	none	_	End=271.61	_	_	_	_	BC[3]
139-0	TOR006	139	ma::	ma	linguistic	none	_	Begin=272.163	1x2	_	_	_	_
139-1	TOR006	139	secondo	secondo	linguistic	none	_	_	_	_	_	_	_
139-2	TOR006	139	te,	te	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
139-3	TOR006	139	nel	nel	linguistic	none	_	_	_	_	_	_	_
139-4	TOR006	139	tuo:::	tuo	linguistic	none	_	_	2x3	_	_	_	_
139-5	TOR006	139	campo	campo	linguistic	none	_	_	_	_	_	_	_
139-6	TOR006	139	o	o	linguistic	none	_	_	_	_	_	_	_
139-7	TOR006	139	comunque	comunque	linguistic	none	_	_	_	_	_	_	_
139-8	TOR006	139	in	in	linguistic	none	_	_	_	_	_	_	_
139-9	TOR006	139	generale	generale	linguistic	none	_	_	_	_	_	_	_
139-10	TOR006	139	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
139-11	TOR006	139	estero	estero	linguistic	none	_	_	_	_	_	_	_
139-12	TOR006	139	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
139-13	TOR006	139	è	è	linguistic	none	_	_	_	_	_	_	_
139-14	TOR006	139	più	più	linguistic	none	_	_	_	_	_	_	_
139-15	TOR006	139	lavoro?	lavoro	linguistic	none	Intonation=Rising	End=277.45	_	_	_	_	_
140-0	TOI033	140	ma	ma	linguistic	none	_	Begin=278.39	_	_	_	_	_
140-1	TOI033	140	questo	questo	linguistic	none	_	_	_	_	_	_	_
140-2	TOI033	140	non	non	linguistic	none	_	_	_	_	_	_	_
140-3	TOI033	140	non	non	linguistic	none	_	_	_	_	_	_	_
140-4	TOI033	140	lo	lo	linguistic	none	_	_	_	_	_	_	_
140-5	TOI033	140	so	so	linguistic	none	_	_	_	_	_	_	_
140-6	TOI033	140	dire	dire	linguistic	none	_	_	_	_	_	_	_
140-7	TOI033	140	con	con	linguistic	none	_	_	_	_	_	_	_
140-8	TOI033	140	con	con	linguistic	none	_	_	_	_	_	_	_
140-9	TOI033	140	esattezza	esattezza	linguistic	none	_	_	_	_	_	_	_
140-10	TOI033	140	[so]	so	linguistic	none	_	_	_	_	_	0-2(42)	_
140-11	TOI033	140	che,	che	linguistic	none	Intonation=WeaklyRising	End=281.84	_	_	_	_	_
141-0	TOR006	141	[°mhmh°]	mhmh	linguistic	none	Volume=Low	Begin=281.09|End=281.53	_	_	_	0-4(42)	BC
142-0	TOI033	142	nell'	nell'	linguistic	none	SpaceAfter=No	Begin=282.219	_	_	_	_	_
142-1	TOI033	142	ambito	ambito	linguistic	none	_	_	_	_	_	_	_
142-2	TOI033	142	del	del	linguistic	none	_	_	_	_	_	_	_
142-3	TOI033	142	mio	mio	linguistic	none	_	_	_	_	_	_	_
142-4	TOI033	142	lavoro,	lavoro	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
142-5	TOI033	142	vengono	vengono	linguistic	none	_	_	_	_	_	_	_
142-6	TOI033	142	fatti	fatti	linguistic	none	_	_	_	_	_	_	_
142-7	TOI033	142	dei	dei	linguistic	none	_	_	_	_	_	_	_
142-8	TOI033	142	corsi,	corsi	linguistic	none	Intonation=WeaklyRising	End=285.67	_	_	_	_	_
143-0	TOR006	143	mhmh	mhmh	linguistic	none	_	Begin=286.2|End=286.63	_	_	_	_	BC
144-0	TOI033	144	e:::h	eh	linguistic	none	_	Begin=286.81	0x3	_	_	_	FP
144-1	TOI033	144	specializzati	specializzati	linguistic	none	_	_	_	_	_	_	_
144-2	TOI033	144	appunto	appunto	linguistic	none	_	_	_	_	_	_	_
144-3	TOI033	144	di	di	linguistic	none	_	_	_	_	_	_	_
144-4	TOI033	144	carrozzeria,	carrozzeria	linguistic	none	Intonation=WeaklyRising	End=289.41	_	_	_	_	_
145-0	TOI033	145	in	in	linguistic	none	_	Begin=290.0	_	_	_	_	_
145-1	TOI033	145	alcuni	alcuni	linguistic	none	_	_	_	_	_	_	_
145-2	TOI033	145	paesi,	paesi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
145-3	TOI033	145	so	so	linguistic	none	_	_	_	_	_	_	_
145-4	TOI033	145	che	che	linguistic	none	_	_	_	_	_	_	_
145-5	TOI033	145	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
145-6	TOI033	145	è	è	linguistic	none	_	End=291.85	_	_	_	_	_
146-0	TOI033	146	di	di	linguistic	none	_	Begin=291.92	_	_	_	_	_
146-1	TOI033	146	questi	questi	linguistic	none	_	_	_	_	_	_	_
146-2	TOI033	146	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
146-3	TOI033	146	è:::	è	linguistic	none	_	_	0x3	_	_	_	_
146-4	TOI033	146	alcuni	alcuni	linguistic	none	_	_	_	_	_	_	_
146-5	TOI033	146	paesi	paesi	linguistic	none	_	_	_	_	_	_	_
146-6	TOI033	146	spagnoli,	spagnoli	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
146-7	TOI033	146	ci	ci	linguistic	none	_	_	_	_	_	_	_
146-8	TOI033	146	sono	sono	linguistic	none	_	_	_	_	_	_	_
146-9	TOI033	146	alcuni	alcuni	linguistic	none	_	_	_	_	_	_	_
146-10	TOI033	146	paesi	paesi	linguistic	none	_	_	_	_	_	_	_
146-11	TOI033	146	olandesi,	olandesi	linguistic	none	Intonation=WeaklyRising	End=295.4	_	_	_	_	_
147-0	TOI033	147	che	che	linguistic	none	_	Begin=296.16	_	_	_	_	_
147-1	TOI033	147	sono	sono	linguistic	none	_	_	_	_	_	_	_
147-2	TOI033	147	molto::	molto	linguistic	none	_	_	4x2	_	_	_	_
147-3	TOI033	147	specializzati	specializzati	linguistic	none	_	_	_	_	_	_	_
147-4	TOI033	147	in	in	linguistic	none	_	_	_	_	_	_	_
147-5	TOI033	147	e::h	eh	linguistic	none	_	End=298.91	0x2	_	_	_	FP
148-0	TOR006	148	okay	okay	linguistic	none	_	Begin=299.015|End=299.58	_	_	_	_	BC
149-0	TOI033	149	alcune	alcune	linguistic	none	_	Begin=299.75	_	_	_	_	_
149-1	TOI033	149	cose,	cose	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
149-2	TOI033	149	quindi	quindi	linguistic	none	_	End=300.94	_	_	_	_	_
150-0	TOI033	150	sì	sì	linguistic	none	_	Begin=301.355	_	_	_	_	_
150-1	TOI033	150	assolutamente	assolutamente	linguistic	none	_	End=302.4	_	_	_	_	_
151-0	TOR006	151	e	e	linguistic	none	_	Begin=302.857	_	_	_	_	_
151-1	TOR006	151	qua	qua	linguistic	none	_	_	_	_	_	_	_
151-2	TOR006	151	invece	invece	linguistic	none	_	_	_	_	_	_	_
151-3	TOR006	151	non	non	linguistic	none	_	_	_	_	_	_	_
151-4	TOR006	151	ci	ci	linguistic	none	_	_	_	_	_	_	_
151-5	TOR006	151	sono	sono	linguistic	none	_	_	_	_	_	_	_
151-6	TOR006	151	percorsi	percorsi	linguistic	none	_	_	_	_	_	_	_
151-7	TOR006	151	di:::	di	linguistic	none	_	_	1x3	_	_	_	_
151-8	TOR006	151	di	di	linguistic	none	_	_	_	_	_	_	_
151-9	TOR006	151	formazione,	formazione	linguistic	none	Intonation=WeaklyRising	End=306.79	_	_	_	_	_
152-0	TOI033	152	sì	sì	linguistic	none	_	Begin=306.848	_	_	_	_	_
152-1	TOI033	152	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
152-2	TOI033	152	ci	ci	linguistic	none	_	_	_	_	_	_	_
152-3	TOI033	152	sono,	sono	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
152-4	TOI033	152	dei	dei	linguistic	none	_	_	_	_	_	_	_
152-5	TOI033	152	percorsi	percorsi	linguistic	none	_	_	_	_	_	_	_
152-6	TOI033	152	di	di	linguistic	none	_	_	_	_	_	_	_
152-7	TOI033	152	formazione,	formazione	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
152-8	TOI033	152	ci	ci	linguistic	none	_	_	_	_	_	_	_
152-9	TOI033	152	sono	sono	linguistic	none	_	_	_	_	_	_	_
152-10	TOI033	152	i	i	linguistic	none	_	_	_	_	_	_	_
152-11	TOI033	152	percorsi	percorsi	linguistic	none	_	_	_	_	_	_	_
152-12	TOI033	152	di	di	linguistic	none	_	_	_	_	_	_	_
152-13	TOI033	152	formazione	formazione	linguistic	none	_	_	_	_	_	_	_
152-14	TOI033	152	classici,	classici	linguistic	none	Intonation=WeaklyRising	End=311.19	_	_	_	_	_
153-0	TOI033	153	[quelli	quelli	linguistic	none	_	Begin=311.27	_	_	_	0-6(43)	_
153-1	TOI033	153	che]	che	linguistic	none	_	_	_	_	_	0-3(43)	_
153-2	TOI033	153	cui	cui	linguistic	none	_	_	_	_	_	_	_
153-3	TOI033	153	devi:::	devi	linguistic	none	_	End=312.77	3x3	_	_	_	_
154-0	TOR006	154	[mhmh]	mhmh	linguistic	none	_	Begin=311.27|End=311.74	_	_	_	0-4(43)	BC
155-0	TOI033	155	diciamo	diciamo	linguistic	none	_	Begin=313.33	_	_	_	_	_
155-1	TOI033	155	per	per	linguistic	none	_	_	_	_	_	_	_
155-2	TOI033	155	forza	forza	linguistic	none	_	_	_	_	_	_	_
155-3	TOI033	155	aderire,	aderire	linguistic	none	Intonation=WeaklyRising	End=314.77	_	_	_	_	_
156-0	TOI033	156	e	e	linguistic	none	_	Begin=314.87	_	_	_	_	_
156-1	TOI033	156	[se	se	linguistic	none	_	_	_	_	_	0-2(44)	_
156-2	TOI033	156	no	no	linguistic	none	_	_	_	_	_	0-2(44)	_
156-3	TOI033	156	ci	ci	linguistic	none	_	_	_	_	_	0-2(44)	_
156-4	TOI033	156	sono	sono	linguistic	none	_	_	_	_	_	0-4(44)	_
156-5	TOI033	156	an]che	anche	linguistic	none	_	_	_	_	_	0-2(44)	_
156-6	TOI033	156	corsi	corsi	linguistic	none	_	_	_	_	_	_	_
156-7	TOI033	156	a	a	linguistic	none	_	_	_	_	_	_	_
156-8	TOI033	156	pagamento,	pagamento	linguistic	none	Intonation=WeaklyRising	End=316.91	_	_	_	_	_
157-0	TOR006	157	[°mhmh°]	mhmh	linguistic	none	Volume=Low	Begin=315.07|End=315.55	_	_	_	0-4(44)	BC
158-0	TOR006	158	okay	okay	linguistic	none	_	Begin=317.15|End=317.58	_	_	_	_	BC
159-0	TOI033	159	ci	ci	linguistic	none	_	Begin=317.74	_	_	_	_	_
159-1	TOI033	159	sono	sono	linguistic	none	_	_	_	_	_	_	_
159-2	TOI033	159	ma::	ma	linguistic	none	_	_	1x2	_	_	_	_
159-3	TOI033	159	sono	sono	linguistic	none	_	_	_	_	_	_	_
159-4	TOI033	159	a	a	linguistic	none	_	_	_	_	_	_	_
159-5	TOI033	159	pagamento,	pagamento	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
159-6	TOI033	159	e	e	linguistic	none	_	End=319.74	_	_	_	_	_
160-0	TOI033	160	[hanno]	hanno	linguistic	none	_	Begin=320.01	_	_	_	0-5(?)	_
160-1	TOI033	160	(n~)	n~	linguistic	none	Interrupted=Yes	_	_	_	0-2(0)	_	_
160-2	TOI033	160	anche	anche	linguistic	none	_	_	_	_	_	_	_
160-3	TOI033	160	una	una	linguistic	none	_	_	_	_	_	_	_
160-4	TOI033	160	cospicua	cospicua	linguistic	none	_	_	_	_	_	_	_
160-5	TOI033	160	somma,	somma	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
160-6	TOI033	160	sono	sono	linguistic	none	_	_	_	_	_	_	_
160-7	TOI033	160	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_	_
160-8	TOI033	160	cari,	cari	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
160-9	TOI033	160	sì	sì	linguistic	none	_	_	_	_	_	_	_
160-10	TOI033	160	sì	sì	linguistic	none	_	_	_	_	_	_	_
160-11	TOI033	160	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
160-12	TOI033	160	pe[rò]	però	linguistic	none	_	End=323.01	_	_	_	2-4(?)	_
161-0	TOR006	161	[°certo°]	certo	linguistic	none	Volume=Low	Begin=320.015|End=320.46	_	_	_	0-5(45)	BC
162-0	TOR006	162	[°ok]ay°	okay	linguistic	none	Volume=Low	Begin=323.01|End=323.41	_	_	_	0-2(?)	BC
163-0	TOI033	163	so	so	linguistic	none	_	Begin=323.66	_	_	_	_	_
163-1	TOI033	163	che	che	linguistic	none	_	_	_	_	_	_	_
163-2	TOI033	163	ci	ci	linguistic	none	_	_	_	_	_	_	_
163-3	TOI033	163	sono	sono	linguistic	none	_	End=324.56	_	_	_	_	_
164-0	TOR006	164	però	però	linguistic	none	_	Begin=324.8	_	_	_	_	_
164-1	TOR006	164	tu	tu	linguistic	none	_	_	_	_	_	_	_
164-2	TOR006	164	diciamo	diciamo	linguistic	none	_	_	_	_	_	_	_
164-3	TOR006	164	appunto	appunto	linguistic	none	_	_	_	_	_	_	_
164-4	TOR006	164	hai	hai	linguistic	none	_	_	_	_	_	_	_
164-5	TOR006	164	imparato,	imparato	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
164-6	TOR006	164	facendo.	facendo	linguistic	none	Intonation=Falling	End=327.16	_	_	_	_	_
165-0	TOI033	165	io	io	linguistic	none	_	Begin=327.3	_	_	_	_	_
165-1	TOI033	165	ho	ho	linguistic	none	_	_	_	_	_	_	_
165-2	TOI033	165	imparato	imparato	linguistic	none	_	_	_	_	_	_	_
165-3	TOI033	165	sì	sì	linguistic	none	_	End=328.18	_	_	_	_	_
166-0	TOI033	166	diciamo	diciamo	linguistic	none	_	Begin=328.49	_	_	_	_	_
166-1	TOI033	166	facendo	facendo	linguistic	none	_	_	_	_	_	_	_
166-2	TOI033	166	ho	ho	linguistic	none	_	_	_	_	_	_	_
166-3	TOI033	166	avuto	avuto	linguistic	none	_	_	_	_	_	_	_
166-4	TOI033	166	un	un	linguistic	none	_	End=330.72	_	_	_	_	_
167-0	TOI033	167	un	un	linguistic	none	_	Begin=331.025	_	_	_	_	_
167-1	TOI033	167	mio	mio	linguistic	none	_	_	_	_	_	_	_
167-2	TOI033	167	ex	ex	linguistic	none	_	_	_	_	_	_	_
167-3	TOI033	167	collega,	collega	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
167-4	TOI033	167	che	che	linguistic	none	_	_	_	_	_	_	_
167-5	TOI033	167	mi	mi	linguistic	none	_	_	_	_	_	_	_
167-6	TOI033	167	è	è	linguistic	none	_	_	_	_	_	_	_
167-7	TOI033	167	stato	stato	linguistic	none	_	_	_	_	_	_	_
167-8	TOI033	167	vicino	vicino	linguistic	none	_	_	_	_	_	_	_
167-9	TOI033	167	[i	i	linguistic	none	_	_	_	_	_	0-1(46)	_
167-10	TOI033	167	prim]i	primi	linguistic	none	_	_	_	_	_	0-4(46)	_
167-11	TOI033	167	anni,	anni	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
167-12	TOI033	167	però	però	linguistic	none	_	_	_	_	_	_	_
167-13	TOI033	167	poi:::	poi	linguistic	none	_	End=335.0	2x3	_	_	_	_
168-0	TOR006	168	[mhmh]	mhmh	linguistic	none	_	Begin=333.19|End=333.69	_	_	_	0-4(46)	BC
169-0	TOI033	169	come	come	linguistic	none	_	Begin=335.43	_	_	_	_	_
169-1	TOI033	169	tutti	tutti	linguistic	none	_	_	_	_	_	_	_
169-2	TOI033	169	i	i	linguistic	none	_	_	_	_	_	_	_
169-3	TOI033	169	lavori	lavori	linguistic	none	_	_	_	_	_	_	_
169-4	TOI033	169	manuali	manuali	linguistic	none	_	_	_	_	_	_	_
169-5	TOI033	169	impari	impari	linguistic	none	_	_	_	_	_	_	_
169-6	TOI033	169	soltanto::	soltanto	linguistic	none	_	_	7x2	_	_	_	_
169-7	TOI033	169	facendoli	facendoli	linguistic	none	_	End=338.29	_	_	_	_	_
170-0	TOR006	170	okay	okay	linguistic	none	_	Begin=338.75|End=339.34	_	_	_	_	BC
171-0	TOR006	171	e:::	e	linguistic	none	_	Begin=340.68	0x3	_	_	_	_
171-1	TOR006	171	bene	bene	linguistic	none	_	_	_	_	_	_	_
171-2	TOR006	171	cambiamo	cambiamo	linguistic	none	_	_	_	_	_	_	_
171-3	TOR006	171	un	un	linguistic	none	_	_	_	_	_	_	_
171-4	TOR006	171	po'	po'	linguistic	none	_	_	_	_	_	_	_
171-5	TOR006	171	argomento,	argomento	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
171-6	TOR006	171	in	in	linguistic	none	_	_	_	_	_	_	_
171-7	TOR006	171	che	che	linguistic	none	_	_	_	_	_	_	_
171-8	TOR006	171	zona	zona	linguistic	none	_	_	_	_	_	_	_
171-9	TOR006	171	di	di	linguistic	none	_	_	_	_	_	_	_
171-10	TOR006	171	chieri	chieri	linguistic	none	_	_	_	_	_	_	_
171-11	TOR006	171	vivi.	vivi	linguistic	none	Intonation=Falling	End=344.61	_	_	_	_	_
172-0	TOI033	172	bene	bene	linguistic	none	_	Begin=346.42	_	_	_	_	_
172-1	TOI033	172	vivo	vivo	linguistic	none	_	_	_	_	_	_	_
172-2	TOI033	172	nella	nella	linguistic	none	_	_	_	_	_	_	_
172-3	TOI033	172	zona:::	zona	linguistic	none	_	End=348.45	3x3	_	_	_	_
173-0	TOI033	173	strada::	strada	linguistic	none	_	Begin=349.365	5x2	_	_	_	_
173-1	TOI033	173	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_	_
173-2	TOI033	173	roaschia,	roaschia	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
173-3	TOI033	173	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_	_
173-4	TOI033	173	[no	no	linguistic	none	_	_	_	_	_	0-2(47)	_
173-5	TOI033	173	okay]	okay	linguistic	none	_	_	_	_	_	0-4(47)	_
173-6	TOI033	173	diciamo,	diciamo	linguistic	none	Intonation=WeaklyRising	End=352.3	_	_	_	_	_
174-0	TOR006	174	[okay]	okay	linguistic	none	_	Begin=350.953|End=351.62	_	_	_	0-4(47)	BC
175-0	TOI033	175	no	no	linguistic	none	_	Begin=352.542	_	_	_	_	_
175-1	TOI033	175	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
175-2	TOI033	175	un	un	linguistic	none	_	_	_	_	_	_	_
175-3	TOI033	175	po'	po'	linguistic	none	_	_	_	_	_	_	_
175-4	TOI033	175	fuori	fuori	linguistic	none	_	_	_	_	_	_	_
175-5	TOI033	175	dal	dal	linguistic	none	_	_	_	_	_	_	_
175-6	TOI033	175	centro	centro	linguistic	none	_	End=354.15	_	_	_	_	_
176-0	TOR006	176	oka[y],	okay	linguistic	none	Intonation=WeaklyRising	Begin=354.351|End=354.83	_	_	_	3-4(48)	BC
177-0	TOI033	177	[me]ttiamola	mettiamola	linguistic	none	_	Begin=354.8	_	_	_	0-2(48)	_
177-1	TOI033	177	così,	così	linguistic	none	Intonation=WeaklyRising	End=355.5	_	_	_	_	_
178-0	TOR006	178	e:	e	linguistic	none	_	Begin=355.55	0x1	_	_	_	_
178-1	TOR006	178	hai	hai	linguistic	none	_	_	_	_	_	_	_
178-2	TOR006	178	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
178-3	TOR006	178	vissuto	vissuto	linguistic	none	_	_	_	_	_	_	_
178-4	TOR006	178	in	in	linguistic	none	_	_	_	_	_	_	_
178-5	TOR006	178	questa	questa	linguistic	none	_	_	_	_	_	_	_
178-6	TOR006	178	z[ona]?	zona	linguistic	none	Intonation=Rising	End=357.46	_	_	_	1-4(49)	_
179-0	TOI033	179	[sì	sì	linguistic	none	_	Begin=357.23	_	_	_	0-2(49)	_
179-1	TOI033	179	(ho)]	ho	linguistic	none	_	_	_	_	0-2(0)	0-2(49)	_
179-2	TOI033	179	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
179-3	TOI033	179	vissuto	vissuto	linguistic	none	_	_	_	_	_	_	_
179-4	TOI033	179	qua	qua	linguistic	none	_	End=358.35	_	_	_	_	_
180-0	TOR006	180	o[kay]	okay	linguistic	none	_	Begin=358.49|End=359.04	_	_	_	1-4(50)	BC
181-0	TOI033	181	[per	per	linguistic	none	_	Begin=358.64	_	_	_	0-3(50)	_
181-1	TOI033	181	for]tuna	fortuna	linguistic	none	_	End=359.36	_	_	_	0-3(50)	_
182-0	TOR006	182	anche:::	anche	linguistic	none	_	Begin=359.83	4x3	_	_	_	_
182-1	TOR006	182	ah	ah	linguistic	none	_	_	_	_	_	_	BC
182-2	TOR006	182	quindi	quindi	linguistic	none	_	_	_	_	_	_	_
182-3	TOR006	182	ti	ti	linguistic	none	_	_	_	_	_	_	_
182-4	TOR006	182	piace	piace	linguistic	none	_	_	_	_	_	_	_
182-5	TOR006	182	qu[esta	questa	linguistic	none	_	_	_	_	_	2-6(51)	_
182-6	TOR006	182	zona]	zona	linguistic	none	_	End=362.26	_	_	_	0-4(51)	_
183-0	TOI033	183	[sì	sì	linguistic	none	_	Begin=361.553	_	_	_	0-2(51)	_
183-1	TOI033	183	un	un	linguistic	none	_	_	_	_	_	0-2(51)	_
183-2	TOI033	183	sa]cco	sacco	linguistic	none	_	End=362.58	_	_	_	0-2(51)	_
184-0	TOI033	184	[xx	x	unknown	none	_	Begin=362.741	_	_	_	0-2(52)	_
184-1	TOI033	184	tantissimo]	tantissimo	linguistic	none	_	End=363.74	_	_	_	0-10(52)	_
185-0	TOR006	185	[cosa	cosa	linguistic	none	_	Begin=362.741	_	_	_	0-4(52)	_
185-1	TOR006	185	ti	ti	linguistic	none	_	_	_	_	_	0-2(52)	_
185-2	TOR006	185	piace]	piace	linguistic	none	_	End=363.77	_	_	_	0-5(52)	_
186-0	TOI033	186	che	che	linguistic	none	_	Begin=364.36	_	_	_	_	_
186-1	TOI033	186	non	non	linguistic	none	_	_	_	_	_	_	_
186-2	TOI033	186	siamo	siamo	linguistic	none	_	_	_	_	_	_	_
186-3	TOI033	186	né	né	linguistic	none	_	_	_	_	_	_	_
186-4	TOI033	186	troppo:::	troppo	linguistic	none	_	_	5x3	_	_	_	_
186-5	TOI033	186	in	in	linguistic	none	_	_	_	_	_	_	_
186-6	TOI033	186	centro,	centro	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
186-7	TOI033	186	né	né	linguistic	none	_	_	_	_	_	_	_
186-8	TOI033	186	troppo	troppo	linguistic	none	_	_	_	_	_	_	_
186-9	TOI033	186	fuori	fuori	linguistic	none	_	_	_	_	_	_	_
186-10	TOI033	186	di[ciamo	diciamo	linguistic	none	_	_	_	_	_	2-7(53)	_
186-11	TOI033	186	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(53)	_
186-12	TOI033	186	me]ttiamola	mettiamola	linguistic	none	_	_	_	_	_	0-2(53)	_
186-13	TOI033	186	così	così	linguistic	none	_	_	_	_	_	_	_
186-14	TOI033	186	siamo	siamo	linguistic	none	_	_	_	_	_	_	_
186-15	TOI033	186	in	in	linguistic	none	_	_	_	_	_	_	_
186-16	TOI033	186	una	una	linguistic	none	_	_	_	_	_	_	_
186-17	TOI033	186	zona	zona	linguistic	none	_	_	_	_	_	_	_
186-18	TOI033	186	neutra,	neutra	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
186-19	TOI033	186	dove	dove	linguistic	none	_	_	_	_	_	_	_
186-20	TOI033	186	però	però	linguistic	none	_	_	_	_	_	_	_
186-21	TOI033	186	siamo	siamo	linguistic	none	_	_	_	_	_	_	_
186-22	TOI033	186	vicini	vicini	linguistic	none	_	_	_	_	_	_	_
186-23	TOI033	186	a	a	linguistic	none	_	_	_	_	_	_	_
186-24	TOI033	186	tutto	tutto	linguistic	none	_	End=371.43	_	_	_	_	_
187-0	TOR006	187	[mhmh]	mhmh	linguistic	none	_	Begin=367.824|End=368.24	_	_	_	0-4(53)	BC
188-0	TOR006	188	mhmh	mhmh	linguistic	none	_	Begin=371.64|End=372.01	_	_	_	_	BC
189-0	TOI033	189	almeno.	almeno	linguistic	none	Intonation=Falling	Begin=372.34|End=372.84	_	_	_	_	_
190-0	TOI033	190	io	io	linguistic	none	_	Begin=372.91	_	_	_	_	_
190-1	TOI033	190	la	la	linguistic	none	_	_	_	_	_	_	_
190-2	TOI033	190	penso	penso	linguistic	none	_	_	_	_	_	_	_
190-3	TOI033	190	così	così	linguistic	none	_	_	_	_	_	_	_
190-4	TOI033	190	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
190-5	TOI033	190	vicino	vicino	linguistic	none	_	_	_	_	_	_	_
190-6	TOI033	190	[a::]	a	linguistic	none	_	_	0x2	_	_	0-1(54)	_
190-7	TOI033	190	tutto	tutto	linguistic	none	_	_	_	_	_	_	_
