token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
126-0	TOR001	126	((ride))	((ride))	nonverbalbehavior	none	_	Begin=277.279	_	_	_	_	_
126-1	TOR001	126	davvero.	davvero	linguistic	none	Intonation=Falling	End=278.612	_	_	_	_	BC
127-0	TOI048	127	non	non	linguistic	none	_	Begin=278.963|End=279.513	_	_	_	_	_
128-0	TOI048	128	una	una	linguistic	none	_	Begin=279.711	_	_	_	_	_
128-1	TOI048	128	zona	zona	linguistic	none	_	_	_	_	_	_	_
128-2	TOI048	128	che	che	linguistic	none	_	_	_	_	_	_	_
128-3	TOI048	128	frequentavo	frequentavo	linguistic	none	_	_	_	_	_	_	_
128-4	TOI048	128	moltissimo	moltissimo	linguistic	none	_	_	_	_	_	_	_
128-5	TOI048	128	un	un	linguistic	none	_	_	_	_	_	_	_
128-6	TOI048	128	tempo	tempo	linguistic	none	_	_	_	_	_	_	_
128-7	TOI048	128	e	e	linguistic	none	_	_	_	_	_	_	_
128-8	TOI048	128	non	non	linguistic	none	_	_	_	_	_	_	_
128-9	TOI048	128	frequento	frequento	linguistic	none	_	_	_	_	_	_	_
128-10	TOI048	128	proprio	proprio	linguistic	none	_	_	_	_	_	_	_
128-11	TOI048	128	più	più	linguistic	none	_	_	_	_	_	_	_
128-12	TOI048	128	è	è	linguistic	none	_	_	_	_	_	_	_
128-13	TOI048	128	san	san	linguistic	none	_	_	_	_	_	_	_
128-14	TOI048	128	salvario	salvario	linguistic	none	_	End=284.113	_	_	_	_	_
129-0	TOR001	129	((ride))	((ride))	nonverbalbehavior	none	_	Begin=279.763|End=280.223	_	_	_	_	_
130-0	TOI048	130	san	san	linguistic	none	_	Begin=284.163	_	_	_	_	_
130-1	TOI048	130	sal[vario]	salvario	linguistic	none	_	_	_	_	_	3-8(13)	_
130-2	TOI048	130	per	per	linguistic	none	_	_	_	_	_	_	_
130-3	TOI048	130	me	me	linguistic	none	_	_	_	_	_	_	_
130-4	TOI048	130	è	è	linguistic	none	_	_	_	_	_	_	_
130-5	TOI048	130	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
130-6	TOI048	130	inferno	inferno	linguistic	none	_	End=285.808	_	_	_	_	_
131-0	TOR001	131	[okay]	okay	linguistic	none	_	Begin=284.418|End=285.021	_	_	_	0-4(13)	BC
132-0	TOR001	132	((ride))	((ride))	nonverbalbehavior	none	_	Begin=286.261|End=286.792	_	_	_	_	_
133-0	TOI048	133	ma	ma	linguistic	none	_	Begin=286.747	_	_	_	_	_
133-1	TOI048	133	qua	qua	linguistic	none	_	_	_	_	_	_	_
133-2	TOI048	133	sta	sta	linguistic	none	_	_	_	_	_	_	_
133-3	TOI048	133	diventando	diventando	linguistic	none	_	_	_	_	_	_	_
133-4	TOI048	133	anche	anche	linguistic	none	_	_	_	_	_	_	_
133-5	TOI048	133	un	un	linguistic	none	_	_	_	_	_	_	_
133-6	TOI048	133	xxx	x	unknown	none	_	End=288.718	_	_	_	_	_
134-0	TOR001	134	siamo:	siamo	linguistic	none	_	Begin=288.695	4x1	_	_	_	_
134-1	TOR001	134	in	in	linguistic	none	_	_	_	_	_	_	_
134-2	TOR001	134	prossimità	prossimità	linguistic	none	_	_	_	_	_	_	_
134-3	TOR001	134	[si	si	linguistic	none	_	_	_	_	_	0-2(14)	_
134-4	TOR001	134	mi	mi	linguistic	none	_	_	_	_	_	0-2(14)	_
134-5	TOR001	134	sento	sento	linguistic	none	_	_	_	_	_	0-5(14)	_
134-6	TOR001	134	di	di	linguistic	none	_	_	_	_	_	0-2(14)	_
134-7	TOR001	134	dire]	dire	linguistic	none	_	End=291.126	_	_	_	0-4(14)	_
135-0	TOI048	135	[negativity]	negativity	linguistic	none	_	Begin=290.217|End=291.126	_	_	_	0-10(15)	_
136-0	TOR001	136	sì	sì	linguistic	none	_	Begin=291.145	_	_	_	_	BC[7]
136-1	TOR001	136	sì	sì	linguistic	none	_	_	_	_	_	_	BC[7]
136-2	TOR001	136	eh	eh	linguistic	none	_	_	_	_	_	_	BC[7]
136-3	TOR001	136	sì	sì	linguistic	none	_	End=292.157	_	_	_	_	BC[7]
137-0	TOI048	137	però:	però	linguistic	none	_	Begin=292.171	3x1	_	_	_	_
137-1	TOI048	137	appunto	appunto	linguistic	none	_	_	_	_	_	_	_
137-2	TOI048	137	e	e	linguistic	none	_	_	_	_	_	_	_
137-3	TOI048	137	invece	invece	linguistic	none	_	_	_	_	_	_	_
137-4	TOI048	137	mi	mi	linguistic	none	_	_	_	_	_	_	_
137-5	TOI048	137	pare	pare	linguistic	none	_	_	_	_	_	_	_
137-6	TOI048	137	che	che	linguistic	none	_	_	_	_	_	_	_
137-7	TOI048	137	la	la	linguistic	none	_	_	_	_	_	_	_
137-8	TOI048	137	zona	zona	linguistic	none	_	_	_	_	_	_	_
137-9	TOI048	137	di	di	linguistic	none	_	_	_	_	_	_	_
137-10	TOI048	137	porta	porta	linguistic	none	_	_	_	_	_	_	_
137-11	TOI048	137	palazzo	palazzo	linguistic	none	_	_	_	_	_	_	_
137-12	TOI048	137	sia	sia	linguistic	none	_	_	_	_	_	_	_
137-13	TOI048	137	ancora	ancora	linguistic	none	_	_	_	_	_	_	_
137-14	TOI048	137	spaziosa	spaziosa	linguistic	none	_	_	_	_	_	_	_
137-15	TOI048	137	e:h	eh	linguistic	none	_	End=296.89	0x1	_	_	_	FP
138-0	TOI048	138	e	e	linguistic	none	_	Begin=297.627	_	_	_	_	_
138-1	TOI048	138	poi	poi	linguistic	none	_	_	_	_	_	_	_
138-2	TOI048	138	si	si	linguistic	none	_	_	_	_	_	_	_
138-3	TOI048	138	vede	vede	linguistic	none	_	_	_	_	_	_	_
138-4	TOI048	138	un	un	linguistic	none	_	_	_	_	_	_	_
138-5	TOI048	138	po'	po'	linguistic	none	_	_	_	_	_	_	_
138-6	TOI048	138	di	di	linguistic	none	_	_	_	_	_	_	_
138-7	TOI048	138	tutto	tutto	linguistic	none	_	_	_	_	_	_	_
138-8	TOI048	138	inso[mma]	insomma	linguistic	none	_	End=299.418	_	_	_	4-7(16)	_
139-0	TOR001	139	[si].	si	linguistic	none	Intonation=Falling	Begin=298.907|End=299.418	_	_	_	0-2(16)	BC
140-0	TOI048	140	puoi	puoi	linguistic	none	_	Begin=299.745	_	_	_	_	_
140-1	TOI048	140	startene	startene	linguistic	none	_	_	_	_	_	_	_
140-2	TOI048	140	tranquilla	tranquilla	linguistic	none	_	_	_	_	_	_	_
140-3	TOI048	140	a	a	linguistic	none	_	_	_	_	_	_	_
140-4	TOI048	140	bere	bere	linguistic	none	_	_	_	_	_	_	_
140-5	TOI048	140	un	un	linguistic	none	_	_	_	_	_	_	_
140-6	TOI048	140	vino	vino	linguistic	none	_	_	_	_	_	_	_
140-7	TOI048	140	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
140-8	TOI048	140	e:	e	linguistic	none	_	_	0x1	_	_	_	_
140-9	TOI048	140	poi	poi	linguistic	none	_	_	_	_	_	_	_
140-10	TOI048	140	dopo	dopo	linguistic	none	_	_	_	_	_	_	_
140-11	TOI048	140	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_	_
140-12	TOI048	140	per	per	linguistic	none	_	_	_	_	_	_	_
140-13	TOI048	140	girare	girare	linguistic	none	_	End=303.602	_	_	_	_	_
141-0	TOI048	141	((ride))	((ride))	nonverbalbehavior	none	_	Begin=303.703|End=304.81	_	_	_	_	_
142-0	TOI048	142	giri	giri	linguistic	none	_	Begin=304.9	_	_	_	_	_
142-1	TOI048	142	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
142-2	TOI048	142	angolo	angolo	linguistic	none	_	_	_	_	_	_	_
142-3	TOI048	142	e	e	linguistic	none	_	_	_	_	_	_	_
142-4	TOI048	142	vedi	vedi	linguistic	none	_	_	_	_	_	_	_
142-5	TOI048	142	il	il	linguistic	none	_	_	_	_	_	_	_
142-6	TOI048	142	delirio	delirio	linguistic	none	_	End=306.583	_	_	_	_	_
143-0	TOI048	143	((ride))	((ride))	nonverbalbehavior	none	_	Begin=306.686|End=307.815	_	_	_	_	_
144-0	TOR001	144	((ride))	((ride))	nonverbalbehavior	none	_	Begin=306.686|End=307.815	_	_	_	_	_
145-0	TOR001	145	[però]	però	linguistic	none	_	Begin=308.035	_	_	_	0-4(17)	_
145-1	TOR001	145	non	non	linguistic	none	_	_	_	_	_	_	_
145-2	TOR001	145	soi	soi	linguistic	none	_	_	_	_	_	_	_
145-3	TOR001	145	creano	creano	linguistic	none	_	_	_	_	_	_	_
145-4	TOR001	145	ancora	ancora	linguistic	none	_	_	_	_	_	_	_
145-5	TOR001	145	le	le	linguistic	none	_	_	_	_	_	_	_
145-6	TOR001	145	resse	resse	linguistic	none	_	_	_	_	_	_	_
145-7	TOR001	145	la	la	linguistic	none	_	_	_	_	_	_	_
145-8	TOR001	145	sera,	sera	linguistic	none	Intonation=WeaklyRising	End=310.248	_	_	_	_	_
146-0	TOI048	146	[sì]	sì	linguistic	none	_	Begin=308.117|End=308.378	_	_	_	0-2(17)	BC
147-0	TOR001	147	no:?	no	linguistic	none	Intonation=Rising	Begin=310.297	1x1	_	_	_	_
147-1	TOR001	147	[vero]?	vero	linguistic	none	Intonation=Rising	End=311.39	_	_	_	0-4(18)	_
148-0	TOI048	148	[no:.	no	linguistic	none	Intonation=Falling	Begin=310.495	1x1	_	_	0-2(18)	_
148-1	TOI048	148	ma]	ma	linguistic	none	_	_	_	_	_	0-2(18)	_
148-2	TOI048	148	secondo	secondo	linguistic	none	_	_	_	_	_	_	_
148-3	TOI048	148	me	me	linguistic	none	_	_	_	_	_	_	_
148-4	TOI048	148	no.	no	linguistic	none	Intonation=Falling	_	_	_	_	_	_
148-5	TOI048	148	vabbè	vabbè	linguistic	none	_	_	_	_	_	_	_
148-6	TOI048	148	la	la	linguistic	none	_	_	_	_	_	_	_
148-7	TOI048	148	zona	zona	linguistic	none	_	_	_	_	_	_	_
148-8	TOI048	148	di:	di	linguistic	none	_	End=313.106	1x1	_	_	_	_
149-0	TOI048	149	la	la	linguistic	none	_	Begin=313.78	_	_	_	_	_
149-1	TOI048	149	piazzetta	piazzetta	linguistic	none	_	_	_	_	_	_	_
149-2	TOI048	149	emanuele	emanuele	linguistic	none	_	_	_	_	_	_	_
149-3	TOI048	149	filiberto,	filiberto	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_	_
149-4	TOI048	149	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
149-5	TOI048	149	dove	dove	linguistic	none	_	_	_	_	_	_	_
149-6	TOI048	149	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
149-7	TOI048	149	è	è	linguistic	none	_	_	_	_	_	_	_
149-8	TOI048	149	lo	lo	linguistic	none	_	_	_	_	_	_	_
149-9	TOI048	149	storico	storico	linguistic	none	_	_	_	_	_	_	_
149-10	TOI048	149	pastisse	pastisse	linguistic	none	_	_	_	_	_	_	_
149-11	TOI048	149	eccetera	eccetera	linguistic	none	_	End=317.954	_	_	_	_	_
150-0	TOR001	150	vabbè	vabbè	linguistic	none	_	Begin=318.478|End=319.045	_	_	_	_	_
151-0	TOI048	151	è	è	linguistic	none	_	Begin=319.045	_	_	_	_	_
151-1	TOI048	151	ressa	ressa	linguistic	none	_	_	_	_	_	_	_
151-2	TOI048	151	però	però	linguistic	none	_	_	_	_	_	_	_
151-3	TOI048	151	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
151-4	TOI048	151	m:h	mh	linguistic	none	_	_	0x1	_	_	_	FP
151-5	TOI048	151	però	però	linguistic	none	_	_	_	_	_	_	_
151-6	TOI048	151	comunque	comunque	linguistic	none	_	_	_	_	_	_	_
151-7	TOI048	151	gestibile	gestibile	linguistic	none	_	End=321.828	_	_	_	_	_
152-0	TOR001	152	mh	mh	linguistic	none	_	Begin=321.891	_	_	_	_	BC[8]
152-1	TOR001	152	[m:h]	mh	linguistic	none	_	End=322.405	0x1	_	_	0-2(19)	BC[8]
153-0	TOI048	153	[non	non	linguistic	none	_	Begin=322.234	_	_	_	0-3(19)	_
153-1	TOI048	153	so]	so	linguistic	none	_	_	_	_	_	0-2(19)	_
153-2	TOI048	153	non	non	linguistic	none	_	_	_	_	_	_	_
153-3	TOI048	153	mi	mi	linguistic	none	_	_	_	_	_	_	_
153-4	TOI048	153	dà	dà	linguistic	none	_	_	_	_	_	_	_
153-5	TOI048	153	quel	quel	linguistic	none	_	_	_	_	_	_	_
153-6	TOI048	153	senso	senso	linguistic	none	_	_	_	_	_	_	_
153-7	TOI048	153	di:::	di	linguistic	none	_	_	1x3	_	_	_	_
153-8	TOI048	153	delirio	delirio	linguistic	none	_	_	_	_	_	_	_
153-9	TOI048	153	che	che	linguistic	none	_	_	_	_	_	_	_
153-10	TOI048	153	invece	invece	linguistic	none	_	_	_	_	_	_	_
153-11	TOI048	153	mi	mi	linguistic	none	_	_	_	_	_	_	_
153-12	TOI048	153	dà	dà	linguistic	none	_	_	_	_	_	_	_
153-13	TOI048	153	san	san	linguistic	none	_	_	_	_	_	_	_
153-14	TOI048	153	salvario	salvario	linguistic	none	_	End=326.74	_	_	_	_	_
154-0	TOI048	154	o	o	linguistic	none	_	Begin=326.765	_	_	_	_	_
154-1	TOI048	154	anche	anche	linguistic	none	_	_	_	_	_	_	_
154-2	TOI048	154	quello	quello	linguistic	none	_	_	_	_	_	_	_
154-3	TOI048	154	che	che	linguistic	none	_	_	_	_	_	_	_
154-4	TOI048	154	sta	sta	linguistic	none	_	_	_	_	_	_	_
154-5	TOI048	154	succedendo	succedendo	linguistic	none	_	_	_	_	_	_	_
154-6	TOI048	154	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
154-7	TOI048	154	qua	qua	linguistic	none	_	_	_	_	_	_	_
154-8	TOI048	154	in	in	linguistic	none	_	_	_	_	_	_	_
154-9	TOI048	154	largo	largo	linguistic	none	_	_	_	_	_	_	_
154-10	TOI048	154	rossini	rossini	linguistic	none	_	_	_	_	_	_	_
154-11	TOI048	154	che	che	linguistic	none	_	_	_	_	_	_	_
154-12	TOI048	154	eh	eh	linguistic	none	_	_	_	_	_	_	FP
154-13	TOI048	154	[è]	è	linguistic	none	_	_	_	_	_	0-1(20)	_
154-14	TOI048	154	successo	successo	linguistic	none	_	_	_	_	_	_	_
154-15	TOI048	154	di	di	linguistic	none	_	_	_	_	_	_	_
154-16	TOI048	154	tutto	tutto	linguistic	none	_	End=331.304	_	_	_	_	_
155-0	TOR001	155	[mh]	mh	linguistic	none	_	Begin=330.504|End=330.81	_	_	_	0-2(20)	BC
156-0	TOI048	156	gli	gli	linguistic	none	_	Begin=331.347	_	_	_	_	_
156-1	TOI048	156	studenti	studenti	linguistic	none	_	_	_	_	_	_	_
156-2	TOI048	156	si	si	linguistic	none	_	_	_	_	_	_	_
156-3	TOI048	156	sono	sono	linguistic	none	_	_	_	_	_	_	_
156-4	TOI048	156	buttati	buttati	linguistic	none	_	_	_	_	_	_	_
156-5	TOI048	156	[per	per	linguistic	none	_	_	_	_	_	0-3(21)	_
156-6	TOI048	156	terra:]	terra	linguistic	none	_	End=333.666	4x1	_	_	0-5(21)	_
157-0	TOR001	157	[ma	ma	linguistic	none	_	Begin=333.031	_	_	_	0-2(21)	_
157-1	TOR001	157	da]	da	linguistic	none	_	_	_	_	_	0-2(21)	_
157-2	TOR001	157	pochissimo	pochissimo	linguistic	none	_	_	_	_	_	_	_
157-3	TOR001	157	[vero]?	vero	linguistic	none	Intonation=Rising	End=334.576	_	_	_	0-4(22)	_
158-0	TOI048	158	[ma	ma	linguistic	none	_	Begin=334.108	_	_	_	0-2(22)	_
158-1	TOI048	158	sì].	sì	linguistic	none	Intonation=Falling	End=334.58	_	_	_	0-2(22)	_
159-0	TOR001	159	perché	perché	linguistic	none	_	Begin=334.68	_	_	_	_	_
159-1	TOR001	159	io	io	linguistic	none	_	_	_	_	_	_	_
159-2	TOR001	159	abitavo	abitavo	linguistic	none	_	_	_	_	_	_	_
159-3	TOR001	159	lì:	lì	linguistic	none	_	End=335.918	1x1	_	_	_	_
160-0	TOI048	160	ma	ma	linguistic	none	_	Begin=336.486	_	_	_	_	_
160-1	TOI048	160	non	non	linguistic	none	_	_	_	_	_	_	_
160-2	TOI048	160	è	è	linguistic	none	_	_	_	_	_	_	_
160-3	TOI048	160	[mai]	mai	linguistic	none	_	End=337.414	_	_	_	0-3(23)	_
161-0	TOR001	161	[abitavo]	abitavo	linguistic	none	_	Begin=337.014	_	_	_	0-7(23)	_
161-1	TOR001	161	in	in	linguistic	none	_	_	_	_	_	_	_
161-2	TOR001	161	via	via	linguistic	none	_	_	_	_	_	_	_
161-3	TOR001	161	@nomeluogo	@nomeluogo	anonymized	none	_	End=338.054	_	_	_	_	_
162-0	TOR001	162	ma	ma	linguistic	none	_	Begin=338.108	_	_	_	_	_
162-1	TOR001	162	non	non	linguistic	none	_	_	_	_	_	_	_
162-2	TOR001	162	era	era	linguistic	none	_	_	_	_	_	_	_
162-3	TOR001	162	[cosí]	cosí	linguistic	none	_	End=339.162	_	_	_	0-4(24)	_
163-0	TOI048	163	[ma	ma	linguistic	none	_	Begin=338.496	_	_	_	0-2(24)	_
163-1	TOI048	163	non	non	linguistic	none	_	_	_	_	_	0-3(24)	_
163-2	TOI048	163	è]	è	linguistic	none	_	_	_	_	_	0-1(24)	_
163-3	TOI048	163	mai	mai	linguistic	none	_	_	_	_	_	_	_
163-4	TOI048	163	successo	successo	linguistic	none	_	_	_	_	_	_	_
163-5	TOI048	163	ma	ma	linguistic	none	_	_	_	_	_	_	_
163-6	TOI048	163	no.	no	linguistic	none	Intonation=Falling	End=339.828	_	_	_	_	_
164-0	TOR001	164	non	non	linguistic	none	_	Begin=339.813	_	_	_	_	_
164-1	TOR001	164	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
164-2	TOR001	164	era	era	linguistic	none	_	_	_	_	_	_	_
164-3	TOR001	164	mai	mai	linguistic	none	_	_	_	_	_	_	_
164-4	TOR001	164	nessuno	nessuno	linguistic	none	_	_	_	_	_	_	_
164-5	TOR001	164	((ride))	((ride))	nonverbalbehavior	none	_	End=341.405	_	_	_	_	_
165-0	TOI048	165	esatto:	esatto	linguistic	none	_	Begin=340.815	5x1	_	_	_	BC
165-1	TOI048	165	che	che	linguistic	none	_	_	_	_	_	_	_
165-2	TOI048	165	a	a	linguistic	none	_	_	_	_	_	_	_
165-3	TOI048	165	me	me	linguistic	none	_	_	_	_	_	_	_
165-4	TOI048	165	era	era	linguistic	none	_	_	_	_	_	_	_
165-5	TOI048	165	una	una	linguistic	none	_	_	_	_	_	_	_
165-6	TOI048	165	zona	zona	linguistic	none	_	_	_	_	_	_	_
165-7	TOI048	165	che	che	linguistic	none	_	_	_	_	_	_	_
165-8	TOI048	165	piaceva	piaceva	linguistic	none	_	_	_	_	_	_	_
165-9	TOI048	165	un	un	linguistic	none	_	_	_	_	_	_	_
165-10	TOI048	165	casino	casino	linguistic	none	_	End=343.262	_	_	_	_	_
166-0	TOI048	166	e	e	linguistic	none	_	Begin=343.283	_	_	_	_	_
166-1	TOI048	166	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
166-2	TOI048	166	era	era	linguistic	none	_	_	_	_	_	_	_
166-3	TOI048	166	quel	quel	linguistic	none	_	_	_	_	_	_	_
166-4	TOI048	166	quel	quel	linguistic	none	_	_	_	_	_	_	_
166-5	TOI048	166	localino	localino	linguistic	none	_	_	_	_	_	_	_
166-6	TOI048	166	[le	le	linguistic	none	_	_	_	_	_	0-2(27)	_
166-7	TOI048	166	panche]	panche	linguistic	none	_	End=344.95	_	_	_	0-6(27)	_
167-0	TOR001	167	[mhmh]	mhmh	linguistic	none	_	Begin=344.808	_	_	_	0-4(?)	BC[9]
167-1	TOR001	167	mhmh	mhmh	linguistic	none	_	End=345.546	_	_	_	_	BC[9]
168-0	TOI048	168	io	io	linguistic	none	_	Begin=345.524	_	_	_	_	_
168-1	TOI048	168	mi	mi	linguistic	none	_	_	_	_	_	_	_
168-2	TOI048	168	ricordo	ricordo	linguistic	none	_	_	_	_	_	_	_
168-3	TOI048	168	che	che	linguistic	none	_	_	_	_	_	_	_
168-4	TOI048	168	era	era	linguistic	none	_	_	_	_	_	_	_
168-5	TOI048	168	sempre	sempre	linguistic	none	_	_	_	_	_	_	_
168-6	TOI048	168	vuo[to]	vuoto	linguistic	none	_	End=347.312	_	_	_	3-5(?)	_
169-0	TOR001	169	[sì]	sì	linguistic	none	_	Begin=347.117	_	_	_	0-2(29)	BC[10]
169-1	TOR001	169	sì	sì	linguistic	none	_	_	_	_	_	_	BC[10]
169-2	TOR001	169	anche	anche	linguistic	none	_	_	_	_	_	_	_
169-3	TOR001	169	io	io	linguistic	none	_	End=347.723	_	_	_	_	_
170-0	TOI048	170	io	io	linguistic	none	_	Begin=347.73	_	_	_	_	_
170-1	TOI048	170	andavo	andavo	linguistic	none	_	_	_	_	_	_	_
170-2	TOI048	170	a	a	linguistic	none	_	_	_	_	_	_	_
170-3	TOI048	170	ber	ber	linguistic	none	_	_	_	_	_	_	_
170-4	TOI048	170	la	la	linguistic	none	_	_	_	_	_	_	_
170-5	TOI048	170	birra	birra	linguistic	none	_	_	_	_	_	_	_
170-6	TOI048	170	lì	lì	linguistic	none	_	_	_	_	_	_	_
170-7	TOI048	170	felice	felice	linguistic	none	_	End=349.154	_	_	_	_	_
171-0	TOR001	171	esatto	esatto	linguistic	none	_	Begin=349.153	_	_	_	_	BC
171-1	TOR001	171	perché	perché	linguistic	none	_	_	_	_	_	_	_
171-2	TOR001	171	non	non	linguistic	none	_	_	_	_	_	_	_
171-3	TOR001	171	c'	c'	linguistic	none	Truncated=Yes	_	_	_	_	_	_
171-4	TOR001	171	era	era	linguistic	none	_	_	_	_	_	_	_
171-5	TOR001	171	[mai	mai	linguistic	none	_	_	_	_	_	0-3(30)	_
171-6	TOR001	171	nessuno]	nessuno	linguistic	none	_	_	_	_	_	0-7(30)	_
171-7	TOR001	171	per	per	linguistic	none	_	_	_	_	_	_	_
171-8	TOR001	171	cui	cui	linguistic	none	_	_	_	_	_	_	_
171-9	TOR001	171	era:	era	linguistic	none	_	_	2x1	_	_	_	_
171-10	TOR001	171	[c(io)è]	cioè	linguistic	none	_	_	_	_	1-3(0)	0-4(31)	_
171-11	TOR001	171	io	io	linguistic	none	_	_	_	_	_	_	_
171-12	TOR001	171	andavo	andavo	linguistic	none	_	_	_	_	_	_	_
171-13	TOR001	171	spesso	spesso	linguistic	none	_	_	_	_	_	_	_
171-14	TOR001	171	perché	perché	linguistic	none	_	_	_	_	_	_	_
171-15	TOR001	171	appunto	appunto	linguistic	none	_	_	_	_	_	_	_
171-16	TOR001	171	era	era	linguistic	none	_	_	_	_	_	_	_
171-17	TOR001	171	un	un	linguistic	none	_	_	_	_	_	_	_
171-18	TOR001	171	posto	posto	linguistic	none	_	_	_	_	_	_	_
171-19	TOR001	171	in	in	linguistic	none	_	_	_	_	_	_	_
171-20	TOR001	171	cui	cui	linguistic	none	_	_	_	_	_	_	_
171-21	TOR001	171	ti	ti	linguistic	none	_	_	_	_	_	_	_
171-22	TOR001	171	sedevi	sedevi	linguistic	none	_	_	_	_	_	_	_
171-23	TOR001	171	tranquillamente:	tranquillamente	linguistic	none	_	End=356.219	14x1	_	_	_	_
172-0	TOI048	172	[delirio]	delirio	linguistic	none	_	Begin=350.766|End=351.477	_	_	_	0-7(31)	_
173-0	TOI048	173	[si]	si	linguistic	none	_	Begin=352.504|End=352.72	_	_	_	0-2(32)	BC
174-0	TOR001	174	non	non	linguistic	none	_	Begin=356.248	_	_	_	_	_
174-1	TOR001	174	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_	_
174-2	TOR001	174	era:	era	linguistic	none	_	_	2x1	_	_	_	_
174-3	TOR001	174	mai	mai	linguistic	none	_	_	_	_	_	_	_
174-4	TOR001	174	il	il	linguistic	none	_	_	_	_	_	_	_
174-5	TOR001	174	proble[ma:::]	problema	linguistic	none	_	End=358.531	7x3	_	_	5-8(33)	_
175-0	TOI048	175	[no].	no	linguistic	none	Intonation=Falling	Begin=357.581	_	_	_	0-2(33)	BC
175-1	TOI048	175	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
175-2	TOI048	175	penso	penso	linguistic	none	_	_	_	_	_	_	_
175-3	TOI048	175	che	che	linguistic	none	_	_	_	_	_	_	_
175-4	TOI048	175	si	si	linguistic	none	_	_	_	_	_	_	_
175-5	TOI048	175	sia	sia	linguistic	none	_	_	_	_	_	_	_
175-6	TOI048	175	svuotata	svuotata	linguistic	none	_	_	_	_	_	_	_
175-7	TOI048	175	piazzetta	piazzetta	linguistic	none	_	_	_	_	_	_	_
175-8	TOI048	175	santa	santa	linguistic	none	_	_	_	_	_	_	_
175-9	TOI048	175	giulia	giulia	linguistic	none	_	_	_	_	_	_	_
175-10	TOI048	175	che	che	linguistic	none	_	_	_	_	_	_	_
175-11	TOI048	175	mh	mh	linguistic	none	_	_	_	_	_	_	FP
175-12	TOI048	175	era	era	linguistic	none	_	_	_	_	_	_	_
175-13	TOI048	175	la	la	linguistic	none	_	_	_	_	_	_	_
175-14	TOI048	175	il:	il	linguistic	none	_	End=362.03	1x1	_	_	_	_
176-0	TOR001	176	sì	sì	linguistic	none	_	Begin=362.189	_	_	_	_	BC
176-1	TOR001	176	dici	dici	linguistic	none	_	_	_	_	_	_	_
176-2	TOR001	176	che	che	linguistic	none	_	_	_	_	_	_	_
176-3	TOR001	176	si	si	linguistic	none	_	_	_	_	_	_	_
176-4	TOR001	176	è	è	linguistic	none	_	_	_	_	_	_	_
176-5	TOR001	176	[svuotata]?	svuotata	linguistic	none	Intonation=Rising	End=363.657	_	_	_	0-8(34)	_
177-0	TOI048	177	[ma	ma	linguistic	none	_	Begin=363.418	_	_	_	0-2(34)	_
177-1	TOI048	177	non]	non	linguistic	none	_	_	_	_	_	0-3(34)	_
177-2	TOI048	177	lo	lo	linguistic	none	_	_	_	_	_	_	_
177-3	TOI048	177	so	so	linguistic	none	_	_	_	_	_	_	_
177-4	TOI048	177	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_	_
177-5	TOI048	177	mi	mi	linguistic	none	_	_	_	_	_	_	_
177-6	TOI048	177	vien	vien	linguistic	none	_	_	_	_	_	_	_
177-7	TOI048	177	da	da	linguistic	none	_	_	_	_	_	_	_
177-8	TOI048	177	dire	dire	linguistic	none	_	_	_	_	_	_	_
177-9	TOI048	177	così	così	linguistic	none	_	End=365.27	_	_	_	_	_
178-0	TOR001	178	dopo	dopo	linguistic	none	_	Begin=365.274	_	_	_	_	_
178-1	TOR001	178	[dovremmo	dovremmo	linguistic	none	_	_	_	_	_	0-8(?)	_
178-2	TOR001	178	verificare]	verificare	linguistic	none	_	_	_	_	_	0-10(?)	_
178-3	TOR001	178	((ride))	((ride))	nonverbalbehavior	none	_	End=369.461	_	_	_	_	_
179-0	TOI048	179	[ma	ma	linguistic	none	_	Begin=365.51	_	_	_	0-2(35)	_
179-1	TOI048	179	magari	magari	linguistic	none	_	_	_	_	_	0-6(35)	_
179-2	TOI048	179	mi	mi	linguistic	none	_	_	_	_	_	0-2(35)	_
179-3	TOI048	179	sbaglio]	sbaglio	linguistic	none	_	_	_	_	_	0-7(35)	_
179-4	TOI048	179	andiamo	andiamo	linguistic	none	_	_	_	_	_	_	_
179-5	TOI048	179	a	a	linguistic	none	_	_	_	_	_	_	_
179-6	TOI048	179	vederere	vederere	linguistic	none	_	_	_	_	_	_	_
179-7	TOI048	179	senza	senza	linguistic	none	_	_	_	_	_	_	_
